id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
117443,Carlos White,75 Shoshone Junction,Melissa Bowman,88354 Glendale Point,2013-10-16,18.66,597,Daly City,Citrus Heights,179,39,6642663,78,17
450228,Jeremy Stanley,33140 Moose Pass,Roger Berry,7189 Village Green Parkway,2013-11-04,84.65,760,Corning,Inglewood,180,55,6613925,42,97
216069,Evelyn Roberts,49 Bonner Way,Paul Nguyen,75 Annamark Alley,2014-02-23,69.1,719,Merced,Cypress,181,32,6755034,22,44
731592,Sarah Clark,9 Milwaukee Drive,Timothy Vasquez,441 2nd Road,2014-01-31,97.59,746,Morgan Hill,Half Moon Bay,182,82,6659316,43,56
307373,Amy Arnold,04243 Becker Junction,Janet Hunter,77607 Dapin Pass,2013-09-29,44.28,666,Newark,Fairfield,183,61,6889090,52,79
515961,Annie Kelley,26 Hallows Lane,Jerry Evans,53188 Hoffman Court,2013-10-14,32.78,702,Clayton,San Clemente,184,58,6599152,57,39
446746,Doris Snyder,49340 Mallard Terrace,Kimberly Wheeler,96 Lakewood Gardens Hill,2014-04-26,7.66,711,Sierra Madre,La Mirada,185,58,6847176,14,58
754334,Donald Hill,15228 Del Sol Place,Jonathan Torres,3 Express Plaza,2013-11-01,35.89,790,Avalon,Costa Mesa,186,17,6765653,32,6
696881,Marilyn Morgan,02 High Crossing Road,Kevin Edwards,51 Donald Court,2014-07-07,17.5,583,Atherton,Loyalton,187,17,6831878,75,44
675793,Kimberly Miller,5 Aberg Alley,Susan Harris,552 South Court,2014-07-26,78.86,580,Etna,Buellton,188,71,6533052,56,89
799185,Carlos Harper,7041 Dexter Parkway,Eric Weaver,98686 Macpherson Court,2014-03-18,78.49,647,Williams,Woodside,189,95,6845557,88,65
137261,Michael Wilson,285 Dovetail Way,Joseph Mcdonald,16060 Killdeer Trail,2013-12-05,18.82,735,Winters,Galt,190,87,6725187,14,13
881403,William White,56458 Boyd Alley,Brian Robinson,1 Buena Vista Court,2014-02-02,76.11,549,Orinda,Brawley,191,11,6749845,24,57
705177,David Coleman,79439 Killdeer Way,Lillian Sanders,3550 Sage Crossing,2014-05-13,52.52,554,Torrance,Cupertino,192,26,6849353,30,100
341412,Thomas Black,5 Clyde Gallagher Avenue,Betty Ryan,49 Buell Park,2013-09-18,64.38,527,Santa Fe Springs,Vallejo,193,15,6617859,68,93
810041,Theresa Fox,1 Waubesa Drive,Ruby Gomez,5 Ohio Circle,2014-03-23,63.16,777,Corona,Alameda,194,14,6722208,18,56
738075,Amy Crawford,46711 High Crossing Plaza,Elizabeth Martinez,8327 Hoffman Point,2013-11-13,80.35,580,Piedmont,Madera,195,60,6823623,64,36
329687,Ruth Jacobs,72718 Sheridan Court,Diana Wagner,8 Mallory Street,2014-02-13,84.53,640,Montebello,Union City,196,85,6597109,38,49
492696,Clarence Carter,8 Maywood Road,Patricia Davis,5896 Meadow Vale Hill,2014-02-13,90.14,472,Redondo Beach,Solana Beach,197,58,6539714,67,60
692642,Edward Price,1 Crest Line Court,Deborah Rogers,2320 Forest Dale Drive,2014-01-12,2.78,566,Coachella,Angels Camp,198,92,6672404,24,22
347657,Sara Bell,4 Blaine Point,Beverly Olson,4573 Laurel Park,2014-05-19,84.39,566,Loyalton,Tehama,199,65,6559285,41,14
502913,Jason Rodriguez,66 Gale Way,Katherine Cruz,92623 Reindahl Parkway,2014-01-22,22.02,629,Escalon,Dunsmuir,200,18,6726162,34,86
698185,William Rodriguez,40 Walton Crossing,Chris Evans,748 Evergreen Pass,2014-02-08,27.71,596,Arcadia,South Gate,201,76,6777362,73,91
492859,Debra Burke,6 Chive Road,Jennifer Nichols,49 Myrtle Park,2014-01-03,64.41,697,Dinuba,San Ramon,202,55,6535790,35,97
449666,Kenneth Franklin,5015 South Way,Barbara Reid,61 Burrows Park,2014-01-17,94.9,756,Ojai,South San Francisco,203,53,6754951,17,12
417900,Janet Black,75898 Hansons Avenue,Christopher Lopez,12 Mayer Terrace,2013-12-23,81.69,495,Belvedere,Lafayette,204,67,6549086,77,36
154843,Robert Alvarez,6734 Katie Plaza,Patrick Wright,1073 Brown Alley,2014-07-06,95.61,717,Colfax,Pomona,205,31,6551089,60,28
606637,Kenneth Woods,39850 Anderson Park,Thomas Cole,10 Glendale Alley,2014-08-05,81.14,657,Marina,Jackson,206,47,6671316,72,73
358755,Heather Green,33 Laurel Terrace,Howard Perez,6094 Rockefeller Center,2013-12-05,40.2,719,Lincoln,Temecula,207,14,6878432,4,74
291803,Gloria Smith,04 Lawn Way,Donald Dunn,6939 Springs Road,2014-02-01,78.89,687,Corning,Canyon Lake,208,16,6609566,14,1
158998,Virginia Reynolds,25314 Prentice Terrace,Russell Walker,7050 Caliangt Road,2013-12-27,44.41,698,Fillmore,Burlingame,209,29,6891232,67,42
251138,Terry Willis,3938 Grasskamp Street,Patrick Garrett,1823 Longview Street,2014-04-18,68.6,715,San Francisco,Sonoma,210,32,6831414,15,82
809847,Jeffrey Chapman,280 Hovde Way,Timothy Vasquez,18993 Ruskin Crossing,2014-04-08,69.26,542,Pleasant Hill,El Segundo,211,90,6756372,15,70
591039,Sharon Duncan,81208 Ramsey Place,Terry Peterson,563 Dorton Junction,2014-02-11,45.31,741,Westmorland,Mount Shasta,212,18,6563612,2,89
883519,Carol Bowman,3 Harper Junction,James Harrison,62 Park Meadow Avenue,2014-05-28,77.51,742,San Ramon,Brisbane,213,70,6694148,90,44
549315,James White,93980 Killdeer Terrace,Rose Lee,0 Kinsman Way,2014-08-16,12.79,720,Carpinteria,Ridgecrest,214,56,6696992,8,48
745452,Louise Mills,91602 John Wall Court,Daniel Little,32 Luster Lane,2013-12-03,80.88,790,Taft,Marina,215,97,6745535,24,64
899283,Marie Smith,011 Hintze Center,Phillip Williams,5 Crowley Alley,2013-11-12,48.38,675,South El Monte,Rocklin,216,82,6606334,12,24
898753,Fred Long,3079 Almo Hill,Clarence Armstrong,681 Crownhardt Lane,2014-05-29,5.24,686,Emeryville,Grass Valley,217,53,6854013,5,24
876819,Kelly Russell,987 Riverside Road,Shirley Taylor,81 Huxley Park,2014-05-18,70.29,535,Exeter,Pacifica,218,8,6739376,17,26
291163,George Mills,861 Kropf Circle,Mary Welch,0 Green Street,2014-02-09,9.32,763,Buellton,Baldwin Park,219,24,6616312,15,64
448172,Mark Roberts,293 Service Alley,Diana Alvarez,7 Donald Trail,2014-04-13,80.52,730,San Juan Capistrano,Santa Clarita,220,36,6817963,69,58
402042,Debra Morris,34775 Bluestem Street,Theresa Hawkins,22679 Reinke Road,2014-06-02,96.02,503,Santee,Visalia,221,14,6864666,62,96
579707,James Flores,49 Eagle Crest Terrace,Billy Knight,8 Mitchell Pass,2013-11-19,55.13,641,Huntington Beach,Livingston,222,22,6587456,81,20
773854,Tammy Green,8 Northridge Place,Joshua Hughes,2 Golf View Alley,2014-06-20,10.02,698,Bellflower,Whittier,223,21,6615504,51,88
251106,Margaret Day,0 Everett Road,Cheryl Richardson,5705 Everett Center,2013-12-15,70.03,707,Roseville,Paso Robles,224,98,6792237,10,45
870107,Joe Walker,92489 Heath Place,Christopher Howard,823 Sheridan Hill,2013-09-12,51.12,512,Del Rey Oaks,Camarillo,225,12,6781027,14,77
507746,Margaret Anderson,569 Red Cloud Place,Robin Smith,96 Packers Drive,2014-06-27,34.76,734,San Leandro,San Mateo,226,90,6644040,75,21
378671,Brenda Davis,77 Oakridge Park,Daniel Greene,83139 Stephen Park,2014-08-19,31.39,746,Citrus Heights,Palmdale,227,57,6867661,97,71
692982,Stephanie Sanchez,7 Kropf Lane,Amanda Medina,7 Lukken Crossing,2014-04-09,55.33,722,Exeter,Calipatria,228,6,6605199,32,67
375005,Eugene Campbell,7226 3rd Court,Janet Stanley,3904 Roth Pass,2013-11-09,6.62,496,South El Monte,Burbank,229,36,6576433,26,13
591655,Daniel Wells,05488 Glacier Hill Junction,Kimberly Jones,1 Laurel Place,2014-05-23,98.21,643,St. Helena,Redding,230,2,6826132,3,83
871275,Theresa Frazier,18 Old Gate Alley,Kimberly Burton,4 Hansons Lane,2014-07-08,70.87,731,Marina,Coronado,231,54,6533464,45,7
111818,Jean Jordan,8 Manitowish Place,Eric Ellis,4313 Kensington Crossing,2014-05-18,15.87,604,Lake Elsinore,Bell,232,21,6798629,11,31
406272,Julia Howard,9162 Clarendon Drive,Julie Chapman,6 Northview Street,2014-07-15,82.36,638,Thousand Oaks,Cathedral City,233,49,6777354,67,95
779247,Deborah Johnson,0070 Eagan Lane,Donna Davis,564 Scofield Alley,2014-03-27,51.87,778,Wheatland,Sacramento,234,80,6771142,62,22
544081,Melissa Harper,302 Forest Run Plaza,Laura Walker,776 Killdeer Crossing,2014-03-23,30.13,480,Clearlake,Costa Mesa,235,15,6542258,59,24
290499,Shawn Jenkins,235 Nobel Terrace,Ryan Jordan,3 Trailsway Way,2013-11-28,87.39,663,Riverside,Plymouth,236,1,6564104,33,96
298913,Helen Johnson,218 Lunder Plaza,Sarah Ellis,1836 Park Meadow Street,2013-12-26,5.4,565,Tulelake,Long Beach,237,24,6578302,42,11
196203,Steve Stone,7 Tomscot Road,Diana Fields,7 Hintze Court,2014-09-01,50.18,794,Simi Valley,Menifee,238,33,6683044,9,69
768612,Russell Welch,69019 Bluestem Circle,Timothy Barnes,4901 West Lane,2013-11-29,57.45,489,Lakeport,Stockton,239,65,6890398,93,50
447608,Amanda Matthews,2 Cottonwood Alley,Randy Stewart,76569 Stoughton Road,2014-07-21,5.71,732,Sausalito,Rio Vista,240,47,6644543,94,41
782910,Albert Hawkins,34 Doe Crossing Lane,Stephanie Rice,71979 Meadow Valley Drive,2014-01-24,60.05,508,Modesto,San Mateo,241,21,6667624,24,94
570029,Randy Alexander,55 David Circle,Norma Carter,0923 Crownhardt Pass,2013-10-08,91.12,544,Grass Valley,Tulare,242,19,6603908,88,18
755168,Gary Fox,40061 Havey Plaza,Harold Henry,38043 Manley Way,2013-10-15,17.77,697,Rancho Cordova,Calabasas,243,35,6560245,6,29
893313,Antonio Grant,00 Johnson Junction,Howard Martin,51 Acker Crossing,2013-10-09,51.93,656,La Quinta,Farmersville,244,1,6842581,17,49
520136,Kathy Hanson,30 Summer Ridge Circle,Norma Sanders,64 Clarendon Center,2013-10-28,68.26,583,Ventura,Yuba City,245,74,6574622,79,5
294664,Amanda Ramirez,9 Heffernan Place,Bonnie Jacobs,1 Hagan Point,2014-01-09,53.74,590,Cerritos,Calimesa,246,11,6656408,35,19
343105,Jessica Griffin,20 Browning Park,Craig Hernandez,17 Golden Leaf Pass,2014-01-12,10.38,707,Anaheim,Chino Hills,247,36,6621832,43,91
376520,Betty Murray,60352 Barby Lane,Jonathan Hughes,39807 Bunker Hill Way,2014-02-20,10.57,665,Tehama,Woodside,248,30,6884306,42,100
887739,Alice Rice,36 Sycamore Place,Elizabeth Day,9061 Reinke Court,2014-02-27,90.74,779,Azusa,La Cañada Flintridge,249,1,6783814,33,84
347969,Jeffrey Vasquez,71 Fairfield Circle,Pamela Warren,4 Algoma Place,2014-09-01,93.86,689,Portola,Ceres,250,41,6824544,59,43
405115,Joyce Russell,84 Armistice Crossing,Albert Bailey,996 Mcguire Pass,2014-08-08,18.82,761,Calistoga,Redondo Beach,251,25,6657585,46,57
105542,Fred Duncan,97851 Atwood Parkway,Nicole Reyes,4179 Laurel Parkway,2014-08-01,92.75,602,Vallejo,Costa Mesa,252,69,6734643,63,97
176295,Keith Thompson,494 Village Pass,Kimberly Gonzalez,06 Muir Center,2014-01-24,63.75,720,Lancaster,Parlier,253,5,6753270,40,80
571637,Betty George,3681 Continental Parkway,Karen Fernandez,471 Ridgeway Point,2013-12-21,81.47,570,El Segundo,Modesto,254,86,6837843,13,88
778797,Scott Williams,39 Pearson Plaza,Stephen Collins,8 Barnett Junction,2013-12-19,19.53,751,Hermosa Beach,Elk Grove,255,46,6534382,5,28
735682,Janet Carroll,38236 Prairieview Plaza,Diana Washington,02 Granby Way,2014-08-11,49.2,614,Fairfield,Montebello,256,49,6831444,11,13
402540,Susan Hill,525 Stuart Street,Irene Kim,4 Arrowood Pass,2013-11-23,31.23,539,Danville,Hughson,257,64,6648142,34,94
222777,Henry Woods,9768 Becker Alley,Roger Campbell,37 Meadow Ridge Way,2013-11-22,73.58,643,Hayward,Holtville,258,77,6630180,40,9
783692,Jonathan Gilbert,7 Old Shore Street,Ernest Graham,4 Claremont Crossing,2013-10-31,49.31,783,Pleasanton,Coronado,259,30,6719013,8,9
382283,Janet Perry,2 Hovde Center,Cheryl Medina,4 Huxley Drive,2013-09-08,60.8,783,Solana Beach,National City,260,15,6704080,97,29
304292,Jason Peters,659 Colorado Trail,Ann Roberts,36 Mcbride Court,2014-04-24,73.43,717,Pleasant Hill,Cudahy,261,8,6683767,38,74
481730,Johnny Hamilton,791 Melrose Terrace,Jessica Gonzales,32461 Northview Plaza,2014-09-01,10.56,719,Huron,Atwater,262,47,6857206,12,27
339794,Melissa Myers,935 Nancy Circle,Betty Allen,6537 Myrtle Road,2013-12-05,37.5,773,Rohnert Park,Clayton,263,42,6899802,78,15
369888,Bonnie Tucker,5 Pleasure Plaza,Katherine Smith,033 Kipling Alley,2013-09-30,22.83,524,Chino Hills,San Bernardino,264,2,6672898,38,13
839848,Adam Sanders,582 Barby Trail,Alan Hudson,18890 Debs Place,2014-03-07,51.2,754,St. Helena,Woodland,265,96,6772819,96,96
824033,Joshua Cole,5 Little Fleur Drive,Keith Willis,52896 Sutteridge Place,2013-09-28,14.89,745,Canyon Lake,Clearlake,266,42,6615010,95,4
802369,Kathy Smith,66945 Mayfield Plaza,Jessica Stewart,96 Algoma Park,2014-04-03,72.26,762,Villa Park,Corning,267,58,6651207,45,59
662933,Jimmy Gonzalez,88 Dovetail Alley,Kathryn Hughes,7 3rd Center,2014-06-08,12.32,598,Sierra Madre,Foster City,268,72,6675487,96,61
855329,Michael Schmidt,51 Sunbrook Center,Victor Burns,6 Fieldstone Alley,2014-08-03,47.56,655,Morgan Hill,Hawthorne,269,37,6534571,37,12
397023,Tammy Ruiz,98 Veith Park,Jonathan Rodriguez,97 Lien Lane,2013-10-09,90.73,667,Yucaipa,St. Helena,270,90,6694446,69,27
692711,Steve Ray,11 Packers Junction,Donna Ray,039 Magdeline Terrace,2014-03-27,56.93,604,Live Oak,Milpitas,271,3,6711429,20,46
499887,Michael Larson,976 Norway Maple Drive,Daniel Alvarez,4 Northport Hill,2014-02-22,78.69,645,Waterford,San Rafael,272,24,6728928,67,90
799420,Carolyn Palmer,613 Thompson Street,Gloria Lane,901 South Avenue,2014-03-08,25.87,725,San Jacinto,Santa Barbara,273,11,6563704,76,27
852280,Ernest Boyd,1 Havey Parkway,Martin James,576 Pleasure Circle,2014-04-11,73.24,589,Davis,Dorris,274,91,6634263,42,96
243580,Shirley Kelly,41437 Monument Hill,Joyce Gardner,90 Ridgeway Plaza,2013-11-24,28.7,629,Malibu,Tulare,275,73,6611720,100,8
555954,Jennifer Edwards,642 Clarendon Trail,Denise Long,89999 Texas Junction,2014-02-13,5.85,734,Suisun City,Greenfield,276,61,6549288,9,94
758148,Phyllis Riley,7 East Drive,Denise Russell,5 Atwood Drive,2014-05-18,87.01,520,San Clemente,Torrance,277,25,6760688,7,24
700295,Arthur Romero,21455 Sloan Avenue,Walter Palmer,13298 Coolidge Trail,2014-04-06,68.03,525,San Gabriel,Napa,278,77,6874363,5,94
579352,Anthony Barnes,9353 West Place,Anna Bradley,62 8th Crossing,2014-05-16,40.12,735,Scotts Valley,Rosemead,279,75,6595706,67,19
851212,Anne Greene,3 Oak Valley Pass,Nicholas Garcia,61 Hansons Trail,2013-11-19,7.74,497,Lancaster,Mendota,280,56,6870054,50,16
850181,Laura Brown,4544 Duke Point,Nancy Schmidt,755 Schlimgen Crossing,2014-06-06,72.56,649,Walnut Creek,Truckee,281,47,6897449,58,25
871025,Willie Grant,0 Springs Lane,Jimmy Spencer,2 Mosinee Alley,2014-06-24,65.53,596,Grand Terrace,Fort Bragg,282,11,6770915,40,92
327071,Jerry Richardson,45085 Vera Circle,Phyllis Ryan,6474 Pond Place,2013-10-11,10.55,753,Lomita,Clovis,283,11,6657999,53,69
876718,Craig Scott,7829 Jay Parkway,Janice Scott,91 Red Cloud Way,2014-02-03,5.03,491,Alhambra,Wasco,284,64,6786660,52,54
539899,Joan Burns,078 Burrows Circle,Kevin Ward,82 Acker Court,2014-08-17,70.28,513,Citrus Heights,Dixon,285,19,6741790,47,32
471900,Sandra Wallace,42866 Springs Center,Tammy Bradley,75804 Menomonie Park,2014-08-14,29.16,785,Ridgecrest,Rolling Hills Estates,286,64,6882382,31,50
805494,Stephen Mcdonald,1 3rd Crossing,Judith Graham,258 Sugar Drive,2014-06-30,72.04,684,Emeryville,Hesperia,287,50,6851920,37,60
315003,Bruce Fields,523 Park Meadow Terrace,Nicholas Nguyen,9607 Glendale Avenue,2014-01-25,47.61,766,Lancaster,Hillsborough,288,64,6847472,48,46
401806,Ralph Adams,1058 Crownhardt Pass,Stephanie Kelly,257 Hagan Avenue,2014-05-05,83.97,485,Burbank,Corning,289,31,6749093,18,29
147147,Karen Reid,41 Waubesa Avenue,Lisa Sullivan,39121 Wayridge Drive,2013-12-18,24.4,687,Twentynine Palms,Madera,290,67,6590326,62,58
650521,Albert Cook,656 Sloan Hill,Frank Ross,64 5th Point,2014-01-12,66.51,618,Willits,Burbank,291,4,6618101,96,61
148862,Paula Ross,96539 Loeprich Street,Stephen Collins,8274 South Road,2014-07-05,29.4,671,Fontana,Moreno Valley,292,52,6688808,82,70
209199,Tammy Arnold,6 Quincy Lane,Earl Sanders,831 Transport Plaza,2014-08-02,76.28,794,San Dimas,Hercules,293,17,6657334,18,92
514778,Justin Burns,220 Basil Parkway,Julie Porter,2678 Manufacturers Road,2014-06-29,14.13,704,Truckee,La Quinta,294,79,6816027,23,25
663503,Ralph Montgomery,5027 Crescent Oaks Avenue,Elizabeth Woods,1 Crest Line Trail,2013-10-12,17.22,659,Atwater,Wasco,295,36,6764336,95,88
577026,Albert Chapman,90307 Grayhawk Alley,Arthur Andrews,18920 Tennyson Court,2013-12-10,16.42,611,McFarland,San Bruno,296,64,6604600,39,54
284590,Rachel Gomez,8 Heffernan Crossing,Arthur Chavez,56699 Milwaukee Pass,2014-01-05,58.98,764,Lakeport,Carmel-by-the-Sea,297,23,6883855,22,26
105792,Ronald Robertson,5 Homewood Plaza,Teresa Wheeler,0 7th Trail,2014-03-20,53.48,511,Pleasant Hill,Pleasant Hill,298,94,6599212,27,96
499927,Lois Cole,664 Clemons Point,Andrea Wood,5473 Mccormick Center,2014-03-25,60.3,721,East Palo Alto,Santa Fe Springs,299,19,6597537,16,73
591556,Jacqueline Hicks,6 Hoffman Park,Marilyn Tucker,57763 Kings Plaza,2013-09-12,36.83,480,Los Angeles,San Joaquin,300,56,6845118,98,76
371620,Willie Moore,5785 Pine View Hill,Philip Diaz,022 Luster Lane,2014-08-24,5.0,652,Maywood,Fortuna,301,44,6874387,84,6
896013,Katherine King,43466 Menomonie Street,Paul Torres,19 Pennsylvania Park,2014-04-16,69.07,734,Calistoga,Tulelake,302,3,6553129,19,8
703518,Alice Bishop,963 Loftsgordon Hill,Eric Cruz,0232 Nevada Pass,2013-12-26,83.93,777,Watsonville,Lindsay,303,2,6836727,8,55
792810,Jean Rodriguez,95 Barnett Parkway,Christina Martinez,6 Knutson Avenue,2013-11-17,89.84,523,Apple Valley,Atherton,304,48,6724795,17,6
764249,Brandon Fowler,83072 Evergreen Street,Brenda Perez,39786 Packers Drive,2014-06-06,6.64,675,Visalia,Willows,305,25,6775215,33,34
319154,Gregory Jenkins,577 Texas Court,Kenneth Gomez,73 Randy Drive,2014-08-19,67.36,766,Fullerton,Palmdale,306,2,6781454,42,40
600599,Jonathan Gomez,9040 Farragut Point,Billy Hall,75 Blue Bill Park Avenue,2014-03-08,15.53,585,Del Mar,Paramount,307,35,6900317,53,10
788081,Rebecca Ferguson,10263 Dapin Parkway,Katherine Walker,6 Loomis Road,2014-07-28,72.15,699,Azusa,Walnut,308,35,6587069,100,99
645930,Roger Williamson,5 Heath Trail,Jeremy Duncan,72304 Shopko Terrace,2014-01-12,61.8,752,Lakewood,Santa Cruz,309,76,6556417,58,99
306125,Amanda Ramos,59 Prairieview Drive,Julia Holmes,719 Golf View Alley,2013-10-04,33.07,526,Visalia,Monterey,310,68,6546896,50,77
630342,Amy White,63592 Browning Road,Anne Shaw,70 Thompson Court,2014-03-05,81.37,800,La Mirada,Norwalk,311,61,6774422,57,35
346606,Teresa Hall,37542 Rieder Pass,Judith Walker,19 Continental Court,2014-05-01,71.43,481,Healdsburg,Tracy,312,47,6823059,41,79
165846,Jessica Welch,2 Amoth Parkway,Jeffrey Peters,4 Stoughton Pass,2014-03-21,70.72,540,San Leandro,Del Rey Oaks,313,62,6760943,39,62
195486,Anne Dunn,4 Logan Park,John Larson,29779 Granby Street,2013-11-26,27.97,784,Highland,Los Gatos,314,71,6747192,37,79
540967,Ashley Bradley,88 Magdeline Drive,Aaron Stewart,0 Thierer Point,2014-07-19,90.6,534,Corcoran,San Joaquin,315,77,6533018,40,66
261996,Eugene Reynolds,1 Lunder Crossing,Raymond Fox,3 Mccormick Circle,2014-03-25,36.49,689,Red Bluff,Lemoore,316,33,6848345,63,22
436007,Anthony Hart,855 Welch Street,Bobby Garcia,29 Lien Place,2014-07-11,99.74,516,Cerritos,La Habra,317,81,6593113,91,66
471528,Sara Lynch,58441 Grasskamp Center,Jacqueline Olson,4 Starling Terrace,2013-11-21,8.53,608,Orland,City of Industry,318,60,6601024,83,3
799979,Antonio Welch,74 Nova Road,Joshua Larson,591 Meadow Valley Center,2013-11-04,90.8,585,Twentynine Palms,Point Arena,319,88,6840005,45,63
357527,Christopher Carter,041 Manley Avenue,Brian Russell,2 Jana Hill,2014-08-27,18.18,629,Yucca Valley,Westlake Village,320,31,6670860,96,75
567220,Jessica Alexander,74 Magdeline Alley,Gary Ross,67809 Ridgeway Center,2014-07-24,5.18,564,Torrance,Morro Bay,321,45,6713374,23,77
604894,Maria Peters,4 Paget Crossing,Amy Kennedy,7967 Blaine Drive,2014-07-19,97.68,781,Hillsborough,Thousand Oaks,322,35,6699689,15,39
130840,Betty Hamilton,84 Straubel Center,Rose Evans,1450 Susan Circle,2013-09-30,53.06,725,San Carlos,Montclair,323,88,6602030,100,18
873195,Kevin Bell,9385 Havey Terrace,Carl Fernandez,831 Kipling Road,2013-12-30,86.07,525,Fontana,Apple Valley,324,78,6854915,47,55
193038,Stephanie Diaz,2054 Nancy Avenue,Steve Gordon,011 David Point,2013-10-18,35.09,767,Vista,Lemon Grove,325,27,6674953,22,72
323206,Norma Boyd,2 Mallory Junction,Bonnie Cole,4 Warrior Plaza,2013-11-08,48.55,567,Pleasanton,Point Arena,326,75,6755774,12,55
813717,Joan Stone,4 Rigney Terrace,Alan Phillips,77778 Knutson Terrace,2014-07-05,72.47,479,Orinda,Santa Rosa,327,6,6665373,5,57
306708,Jane Mendoza,564 Hansons Way,Stephanie Robinson,647 Troy Avenue,2014-08-02,42.08,779,Thousand Oaks,Rancho Cucamonga,328,49,6572172,5,15
421259,Norma Ellis,2 Marcy Center,Joyce Russell,17 Mallory Trail,2013-11-03,46.18,792,Red Bluff,Arcadia,329,11,6728485,26,45
889291,Jerry Dunn,52 Dottie Avenue,Timothy Hunter,64542 1st Pass,2014-08-28,44.77,611,Escalon,Dunsmuir,330,56,6655158,27,91
551942,Bonnie Fuller,5 Kensington Trail,Joan Banks,9 2nd Pass,2014-07-11,66.59,623,San Gabriel,Anderson,331,43,6741425,66,19
266533,Johnny Chavez,493 Luster Crossing,Jack Parker,66276 Merrick Court,2013-10-07,67.51,484,Rio Vista,Rialto,332,1,6778326,31,84
294799,Cynthia Ross,20222 Village Junction,William Mason,30 High Crossing Hill,2013-12-10,26.42,683,Portola Valley,City of Industry,333,65,6738271,33,96
150149,Chris Graham,9776 Lakeland Terrace,Peter Peters,960 Oak Circle,2014-01-03,80.61,607,Chino,Colton,334,95,6818411,45,6
749946,Andrew Lynch,6540 Merry Point,Timothy Davis,6714 Karstens Crossing,2014-01-21,89.0,692,Chino,Grass Valley,335,43,6844804,70,71
624332,Carl Olson,6 Debra Street,Brenda Jones,968 Green Trail,2014-05-03,8.18,631,Redding,Beverly Hills,336,2,6760038,76,22
895994,Marie Medina,771 Laurel Terrace,Paul Clark,536 Blue Bill Park Court,2014-06-22,34.66,505,Temecula,Escondido,337,3,6583150,26,39
422817,Nancy Walker,5 Ohio Crossing,Ralph Mitchell,879 Sherman Parkway,2014-04-16,99.75,728,Yreka,Piedmont,338,11,6542573,32,82
136560,Robert Fowler,43 Morrow Circle,Louis Cruz,659 Old Gate Parkway,2014-02-08,22.98,671,El Cajon,South El Monte,339,38,6608603,60,19
401662,Richard Harper,28 8th Crossing,Donald George,9093 Carioca Road,2014-03-04,95.49,730,Ferndale,Fort Bragg,340,12,6864051,81,51
772267,Brian Williams,9 Dryden Crossing,Eugene Wheeler,51 Moose Park,2014-05-03,71.37,702,Yucaipa,Tehachapi,341,40,6598068,35,60
800110,Stephen Dean,0735 Oak Crossing,Jose Andrews,5 Merry Court,2014-08-02,11.76,612,Oceanside,Alameda,342,94,6899790,37,77
829526,Julie Lynch,387 Hooker Parkway,Roger Lawson,5 Jana Parkway,2014-02-09,5.62,509,Fort Bragg,Weed,343,2,6811245,91,13
397690,Janet Stanley,7879 Schurz Drive,Doris Hansen,67 Forest Dale Alley,2014-03-31,40.44,744,Rolling Hills Estates,Indio,344,93,6704797,32,91
621229,Sara Morales,01829 Schiller Circle,Dennis Marshall,5 Nelson Hill,2014-05-15,85.13,739,South Pasadena,Irwindale,345,26,6750190,72,28
107247,Eric Montgomery,317 Trailsway Junction,Janet Dean,790 Pond Court,2014-04-21,27.74,512,Calipatria,Milpitas,346,57,6849676,70,92
278690,Amanda Gonzalez,103 Maywood Pass,Peter Gordon,3812 Sunbrook Hill,2014-06-04,14.7,629,Los Altos,Paradise,347,3,6674508,29,2
301721,Victor Kelly,9993 Thompson Crossing,Juan Payne,79 Westerfield Center,2014-04-24,28.01,629,Manhattan Beach,Del Rey Oaks,348,72,6699494,14,50
351943,Elizabeth Williamson,76 Lakewood Gardens Terrace,Carol Roberts,4789 Everett Lane,2013-11-03,3.01,664,South Gate,Susanville,349,42,6666487,13,36
296277,Todd Perez,42265 Comanche Point,Anna Rose,0874 Cardinal Park,2013-12-23,62.55,736,San Bernardino,Tiburon,350,33,6577292,25,2
650099,Roger Ramirez,628 Clarendon Pass,Russell Gutierrez,10520 Hintze Avenue,2014-07-06,67.98,783,Yreka,Kerman,351,35,6889155,87,83
459502,Elizabeth Mccoy,48 Coolidge Drive,Wanda Moreno,8 Parkside Lane,2014-05-08,81.46,532,San Joaquin,Glendale,352,30,6667837,30,3
301834,Russell Matthews,8 Leroy Park,Dorothy Weaver,81 Loeprich Hill,2013-11-12,97.6,597,Antioch,Lafayette,353,92,6667535,16,64
454352,Joyce Thomas,0406 Basil Park,Robert Lopez,117 Delladonna Court,2014-07-21,15.63,724,Yucca Valley,Pismo Beach,354,50,6856564,65,33
247474,Elizabeth Fernandez,42321 Ridgeway Trail,Chris Young,504 Sundown Drive,2014-02-19,94.74,566,Bellflower,Benicia,355,96,6819758,51,43
872061,Mildred Wagner,57046 Ludington Point,John Franklin,03 Waubesa Hill,2013-12-18,15.86,757,Corcoran,Paso Robles,356,49,6699647,18,3
463704,Sarah Myers,5 Oneill Trail,Ralph Carpenter,9 Summer Ridge Alley,2014-06-06,22.78,653,Mountain View,Long Beach,357,17,6638686,21,96
