id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
850655,Cheryl Dunn,6444 Sheridan Drive,Karen Foster,92162 Bonner Point,2013-09-22,26.73,487,Crescent City,Dinuba,180,31,6619248,2,80
462683,Samuel Day,6929 American Park,Patricia Miller,55 Prairie Rose Way,2013-09-29,5.61,643,Galt,Irwindale,181,56,6689457,28,84
860300,Phyllis Anderson,65 Heath Hill,Randy Rodriguez,19309 Chinook Trail,2013-10-14,42.2,489,Visalia,Calabasas,182,11,6713109,22,94
610214,Barbara Black,95622 Lake View Avenue,Beverly Dunn,685 Mcguire Trail,2014-07-08,43.75,752,Patterson,Antioch,183,60,6538006,59,4
598926,Nancy Snyder,292 Welch Circle,Gerald Rogers,849 Westport Trail,2014-05-01,92.61,631,Long Beach,Goleta,184,77,6572647,82,98
264794,Clarence Thomas,75300 Towne Hill,Arthur Rodriguez,6 4th Alley,2013-09-15,13.8,569,Pico Rivera,Loyalton,185,11,6719162,5,18
276216,Shirley Ray,9 Ohio Terrace,Andrea Watkins,36604 Stang Center,2013-12-07,97.66,794,El Centro,Fremont,186,82,6700816,58,41
732624,Michael Hernandez,17 Washington Junction,Edward Bryant,71736 Almo Terrace,2013-10-21,96.74,482,Fairfield,Saratoga,187,22,6758743,71,13
560960,Steve Coleman,6 Moose Point,Arthur Morgan,4499 Burrows Court,2013-10-15,12.69,611,Montclair,Richmond,188,72,6591744,55,100
436071,Ann Carter,3 Clemons Street,Jacqueline Ellis,793 Hovde Street,2014-01-20,6.17,793,San Leandro,Burbank,189,57,6598659,97,12
729168,Kathleen Day,757 Helena Junction,Paul Austin,361 Moulton Trail,2014-09-01,19.05,783,Riverside,Fort Jones,190,14,6585176,17,81
619021,Christopher Chavez,27 Oak Trail,Nicole Carter,25 Mendota Lane,2013-12-17,38.96,590,City of Industry,Orland,191,33,6763547,40,98
868242,Stephanie Woods,276 Michigan Road,Cheryl Alvarez,05252 Hermina Road,2014-08-06,54.24,512,Stockton,Twentynine Palms,192,71,6562809,74,14
263048,Keith Rivera,2304 Burning Wood Point,Rachel Garcia,9 Green Ridge Alley,2013-11-12,92.59,620,Santa Rosa,Etna,193,61,6724474,7,15
555598,Raymond Young,13047 Quincy Crossing,Joseph Reynolds,33767 Raven Street,2014-05-23,52.49,642,Atascadero,Avalon,194,35,6543689,48,70
458038,Shirley Alexander,21 Redwing Road,Carol Griffin,5 Bartillon Plaza,2014-01-10,3.19,632,Stanton,Inglewood,195,26,6659065,13,55
373339,Jeremy Hunt,41124 Pankratz Junction,Edward Wagner,51670 2nd Drive,2014-08-16,93.02,692,Coachella,Modesto,196,66,6672784,24,34
398526,Albert Green,5921 Crowley Alley,Roy Hall,2 Ridgeway Plaza,2014-06-19,85.16,565,La Cañada Flintridge,Bishop,197,97,6812742,76,2
568012,Catherine Franklin,9 Vernon Court,Teresa Knight,962 Atwood Crossing,2014-03-19,30.54,587,Aliso Viejo,Blythe,198,9,6889095,77,65
807840,Phillip Fields,96179 Chive Court,Daniel Spencer,6731 Montana Pass,2014-08-27,14.66,706,Calimesa,Upland,199,95,6723986,25,17
707235,Irene Wright,1304 Carioca Alley,Bruce Webb,74 Dwight Lane,2013-09-22,68.16,769,Redondo Beach,Biggs,200,51,6540955,82,10
590588,Ernest Simmons,20758 Sauthoff Street,Matthew Mason,706 Monterey Drive,2014-06-15,91.67,723,Perris,Hayward,201,57,6834990,41,10
380744,Ronald Fernandez,83 Randy Avenue,Elizabeth Vasquez,422 American Ash Park,2013-12-01,8.78,662,Lincoln,Fresno,202,55,6870448,63,62
111124,Mary Adams,227 Steensland Street,Michael Warren,1510 West Park,2013-11-10,16.93,585,Pacifica,La Cañada Flintridge,203,62,6686003,6,99
314723,Donald Wood,3389 Golf View Parkway,Juan Graham,1 Coleman Center,2014-03-09,72.17,790,Solvang,Riverbank,204,60,6560821,96,19
515509,Samuel Garza,644 Straubel Avenue,Jean Martinez,2026 Independence Point,2014-02-22,24.62,668,Fowler,Atascadero,205,99,6825769,2,69
864291,Tammy Harris,8 Florence Point,Barbara Stephens,0253 Little Fleur Street,2014-05-12,75.99,630,Reedley,Morgan Hill,206,81,6783999,97,19
477738,Carolyn Lane,17 Eagle Crest Lane,Harry Mccoy,211 Pleasure Hill,2014-03-19,72.64,544,Tehama,Norco,207,5,6890251,4,15
558819,Jane Harper,76 Grasskamp Road,Carolyn Reynolds,9099 Kenwood Court,2013-11-27,98.04,576,Half Moon Bay,Compton,208,24,6730765,43,71
755392,Chris Martin,9 Hanover Pass,Charles West,27 Anniversary Court,2013-10-06,63.62,539,Cerritos,San Clemente,209,40,6674664,47,93
614550,Gary Medina,80 Lindbergh Place,Christopher Sullivan,22 Charing Cross Trail,2014-05-02,57.77,688,Rio Vista,Lompoc,210,5,6840366,49,99
782832,Matthew Wells,22364 4th Drive,Phyllis Simpson,66376 Mcbride Hill,2014-03-22,51.92,551,Millbrae,Artesia,211,66,6603689,41,62
257293,Joe Carter,67 Ludington Terrace,Martin Rose,9705 Bowman Place,2014-03-20,39.86,716,Capitola,Cupertino,212,42,6562833,75,2
163089,Ann Ramirez,7899 Delladonna Point,Joseph Banks,98 Hermina Point,2013-09-08,64.24,498,Corte Madera,Salinas,213,82,6572809,55,28
864459,Kathy Bell,4320 Glacier Hill Parkway,Alan Fox,85 Merrick Lane,2014-01-08,53.04,593,Avalon,Farmersville,214,78,6807053,97,15
445359,Samuel Harper,02 Doe Crossing Place,Jimmy Boyd,70259 John Wall Circle,2014-04-29,32.39,774,Porterville,Santa Clara,215,77,6694142,60,92
494223,Patricia Daniels,87 Superior Circle,Johnny Burns,5 Waxwing Circle,2014-08-22,27.95,514,Tehachapi,Carlsbad,216,2,6540139,46,76
647934,Sharon Hill,1 3rd Avenue,Joseph Cole,168 Badeau Lane,2013-10-10,56.26,592,Dos Palos,Sutter Creek,217,95,6699512,30,44
166225,Ernest Weaver,9 Butterfield Street,Randy Castillo,39 Briar Crest Lane,2014-07-19,23.61,675,San Bruno,Cathedral City,218,54,6894439,93,47
647008,Mary Ross,735 Burning Wood Parkway,Jessica Payne,3 Dixon Pass,2014-02-09,92.9,497,Shasta Lake,Laguna Hills,219,73,6808604,21,35
861580,Nancy Peterson,0 Sauthoff Hill,Gloria Cox,5969 Menomonie Way,2014-01-01,81.89,542,Orland,Delano,220,41,6665494,51,97
267868,Albert Webb,643 Clyde Gallagher Center,Howard Jacobs,914 Lyons Lane,2014-01-12,72.08,786,El Cajon,Gridley,221,65,6718690,12,35
784345,Amanda Gonzales,0266 Daystar Parkway,Randy Tucker,16 Huxley Hill,2014-03-20,42.9,478,Temecula,Folsom,222,14,6614654,99,56
366172,Rachel Owens,6 Morningstar Hill,Ann Garrett,90703 Southridge Circle,2014-04-20,4.3,669,Vernon,Buellton,223,48,6688899,97,79
465538,Harry Phillips,329 Roxbury Road,Lawrence Perez,43728 Roth Circle,2014-02-28,8.19,660,Cupertino,Irwindale,224,31,6820419,2,12
190768,Craig Welch,7584 Hoepker Terrace,Kathryn Chavez,3906 Luster Circle,2014-06-09,40.18,694,Laguna Beach,Lake Elsinore,225,60,6874113,46,50
431021,Sean Hill,71393 Dahle Place,Kenneth Wagner,57 Merrick Road,2013-11-21,82.52,666,El Monte,Brentwood,226,73,6588756,99,32
711516,Christine Romero,79488 Dapin Park,Christina Chavez,568 Summerview Street,2013-10-31,66.82,527,Solana Beach,Woodland,227,55,6724753,44,6
624124,Sarah Lawrence,9 Old Shore Hill,Anne Castillo,8 Weeping Birch Way,2013-11-19,60.99,763,Bakersfield,Santa Rosa,228,91,6875515,39,27
526398,Theresa Perez,144 Bowman Park,Shirley Bell,70322 Morning Street,2013-11-24,53.66,791,Adelanto,La Mirada,229,79,6889705,29,65
707500,Judith Warren,30006 Cambridge Avenue,Bruce Hunter,919 Merrick Alley,2014-08-22,12.9,580,Firebaugh,Vallejo,230,56,6726791,43,38
670597,Deborah Alvarez,1 Ilene Drive,Tammy Campbell,3 Hermina Plaza,2014-08-04,11.96,760,Los Altos Hills,Cudahy,231,52,6816557,6,42
531355,Anthony Ramirez,3 Shoshone Road,Rebecca Washington,1377 Lindbergh Court,2014-03-09,36.88,528,Weed,Marina,232,93,6799762,82,90
347961,Robin Morales,9 Bluejay Park,Louis Diaz,52 Tennessee Drive,2014-08-03,75.26,483,Ridgecrest,Beverly Hills,233,52,6675988,26,38
167602,Ernest Kennedy,05 Acker Parkway,Brian Baker,43836 Prairieview Hill,2014-07-12,27.58,550,Millbrae,Brisbane,234,80,6876315,38,91
361559,Jane Dunn,5 Colorado Center,Irene Green,41 Division Road,2013-12-05,14.46,535,San Joaquin,Yucca Valley,235,13,6718562,32,46
596785,Karen Anderson,7541 Hayes Alley,Janet Jordan,107 Hauk Street,2014-06-10,59.16,502,Studio City,Victorville,236,41,6770470,44,91
571978,Emily Wells,26 New Castle Parkway,Billy Hall,39 Tomscot Alley,2014-01-21,73.57,515,Corte Madera,Redondo Beach,237,39,6876933,30,59
108658,Judy Wells,027 Sutherland Way,Jonathan Myers,061 Cody Lane,2014-04-20,51.28,671,San Rafael,Desert Hot Springs,238,52,6787307,60,28
634740,Kenneth James,654 Tomscot Pass,Laura Grant,626 Blackbird Point,2014-04-12,16.79,500,Orland,Seal Beach,239,73,6556825,11,21
776560,Cynthia Olson,69102 Hooker Crossing,Mildred Gutierrez,895 Johnson Terrace,2014-08-22,90.07,649,Marysville,Windsor,240,83,6631106,59,85
677955,Tammy Harper,10401 Longview Parkway,Matthew Williamson,3274 Mesta Lane,2014-01-31,90.67,583,East Palo Alto,South San Francisco,241,47,6782615,4,51
738610,Marilyn Meyer,6650 Buell Junction,Michelle Henry,406 Meadow Ridge Hill,2013-12-28,65.15,619,Santa Clarita,La Mesa,242,95,6781002,3,2
612691,Timothy Washington,9916 Brentwood Alley,Bonnie Butler,183 Memorial Circle,2014-01-03,26.44,498,Compton,Reedley,243,43,6807573,21,50
499431,Alice Elliott,9 Everett Circle,Jean Hart,909 Hansons Hill,2014-02-20,3.34,650,Roseville,Beverly Hills,244,14,6809093,46,48
337630,Frances Chavez,8349 Elmside Lane,Sean Burton,77 Hazelcrest Plaza,2013-09-18,19.52,647,La Mirada,Eureka,245,69,6836153,94,36
284000,Jennifer Sullivan,819 Ludington Drive,Juan Olson,86 Katie Junction,2013-12-03,5.76,606,Walnut,Davis,246,94,6831607,26,38
300353,Kathleen Howell,50115 Heath Road,Philip Butler,08641 Gina Drive,2013-12-31,17.59,637,Ridgecrest,Tustin,247,26,6795564,52,92
528151,Daniel King,2206 Sachtjen Way,Timothy Martinez,93 Graedel Court,2014-01-13,21.54,476,Canyon Lake,Palos Verdes Estates,248,28,6723185,84,2
429762,Ashley Taylor,143 Prairie Rose Trail,Lori Peterson,6 Nova Drive,2014-08-09,51.4,737,Redding,Glendora,249,43,6655563,42,21
866860,Scott Washington,19115 Derek Avenue,William Fuller,8 Bultman Circle,2014-08-30,14.61,751,San Luis Obispo,Ceres,250,78,6821483,43,96
225568,Anne Murphy,1281 Crownhardt Way,Paula Pierce,1 Mcguire Way,2014-04-25,99.6,794,Grover Beach,Truckee,251,55,6803104,88,22
442286,Theresa Fowler,67 Rockefeller Street,Carl Wagner,28087 Redwing Court,2014-02-27,26.71,495,San Clemente,Banning,252,79,6840040,5,51
487525,Julia Alexander,96683 Maryland Plaza,Mildred Fowler,826 Hooker Plaza,2013-10-15,65.95,639,Concord,Rancho Cordova,253,54,6685729,1,83
132610,Randy Ward,998 Coleman Plaza,Martin Morgan,1526 Browning Trail,2014-01-19,85.11,547,Temecula,Temple City,254,16,6840528,54,15
653414,Jesse Hart,4 Westridge Hill,Martha Ramos,8600 Lakeland Parkway,2014-08-07,20.86,742,Blue Lake,Gardena,255,93,6599880,62,27
240538,Nancy Franklin,265 Service Park,Karen Gomez,25 Grayhawk Center,2013-12-04,41.97,490,Orange Cove,Concord,256,58,6718109,53,55
377454,Irene Wood,35401 Oriole Point,Robert Pierce,247 Gerald Place,2014-01-29,31.46,700,Novato,Mount Shasta,257,75,6744892,91,77
568841,Shawn Hall,861 Burning Wood Crossing,Kenneth Peters,73 Del Sol Lane,2014-03-24,1.05,652,Richmond,Menifee,258,80,6619199,84,100
304435,Frank Lynch,6 Maple Wood Circle,Kenneth Lee,69937 Bartillon Avenue,2014-08-01,32.71,630,Windsor,Camarillo,259,14,6865248,5,72
725466,Barbara Young,9 Arapahoe Lane,Steven Chavez,565 Lillian Pass,2014-07-19,51.17,621,East Palo Alto,Lake Forest,260,56,6597211,83,63
762047,Pamela Owens,8956 Pond Alley,Dorothy Mason,300 Cherokee Lane,2013-11-16,99.91,642,Diamond Bar,Highland,261,31,6841626,9,46
568230,Martin Banks,50894 Washington Trail,Virginia Young,45375 Sutteridge Trail,2014-05-16,73.47,575,Millbrae,Holtville,262,37,6825683,58,46
336060,Martin Wagner,8 Tomscot Center,Ruth Howard,321 Judy Point,2013-09-09,16.71,627,San Clemente,Morro Bay,263,60,6658869,46,72
289907,Bonnie Wells,02 Lotheville Alley,Ruby Griffin,2 Melrose Trail,2014-07-25,3.26,696,Mammoth Lakes,Cathedral City,264,77,6576395,38,17
309535,Jonathan Ford,654 Oak Valley Trail,Michael Graham,99716 Algoma Street,2013-10-25,85.94,671,Manhattan Beach,Laguna Woods,265,52,6792612,23,34
712920,Gloria Fuller,9 Bartillon Lane,Adam Daniels,3 Loeprich Trail,2013-09-05,49.68,761,Ferndale,San Pablo,266,41,6827266,47,11
721713,Rose Hawkins,1167 Sunfield Trail,Roger Nelson,10137 Lerdahl Park,2013-09-30,85.52,507,Palmdale,Lincoln,267,74,6556810,11,12
230265,David Robinson,6 Cottonwood Lane,Thomas Flores,14 Northport Junction,2014-01-29,12.3,534,Bell,Highland,268,2,6776756,7,5
464827,Robert Stanley,16599 Valley Edge Lane,Carlos Parker,97 Dakota Hill,2014-06-18,6.05,736,Sunnyvale,Vallejo,269,48,6846012,56,41
112085,Frank Patterson,5007 Mosinee Park,Sandra Garcia,55187 Carpenter Trail,2014-04-07,9.65,772,Union City,Camarillo,270,65,6764100,54,47
101489,Justin Howard,41 Cambridge Hill,Robin Jackson,03 High Crossing Place,2014-05-05,66.48,702,Danville,Capitola,271,29,6753681,29,45
764899,Jeremy Sims,5 Hallows Way,Andrea Garza,5017 Spenser Drive,2014-04-14,64.57,590,San Diego,Westlake Village,272,54,6581371,80,19
176243,Joan Hill,33143 Cordelia Plaza,Phillip Carter,48445 Merry Center,2014-08-21,45.9,587,Westlake Village,Yuba City,273,68,6723708,14,66
763954,Diana Owens,12025 Jay Plaza,Amy Knight,5198 Waxwing Crossing,2014-05-14,72.66,744,San Juan Bautista,Palo Alto,274,91,6630311,90,66
682443,Walter Mason,5834 Oxford Terrace,Frances Rodriguez,3 Thackeray Trail,2013-10-16,55.45,753,Firebaugh,Taft,275,6,6608618,12,50
365566,Ralph Payne,561 Amoth Hill,Sara Coleman,9 Del Sol Place,2014-04-02,31.14,770,Davis,Elk Grove,276,55,6556273,72,77
762084,Gregory Washington,5 Michigan Trail,Nancy Olson,49 Vahlen Trail,2014-05-11,25.66,522,Davis,Yreka,277,34,6687868,64,1
632488,Shawn Duncan,68 Riverside Court,Jennifer Fuller,7 Jay Trail,2014-05-13,25.97,594,Fontana,Plymouth,278,20,6646592,86,39
510403,Raymond Taylor,16984 Morningstar Court,Howard Nguyen,80 East Lane,2014-08-11,33.32,775,Brisbane,Morgan Hill,279,50,6596577,88,91
753300,Richard Long,35 Jackson Point,Theresa Sims,3511 Fair Oaks Circle,2013-10-29,84.26,504,Turlock,Willits,280,4,6705734,30,13
780343,Annie Palmer,27741 Anhalt Crossing,Elizabeth George,466 Oak Valley Pass,2014-06-23,43.99,767,Wheatland,West Covina,281,62,6597822,33,25
535896,Heather Austin,04 Fallview Center,Jonathan Porter,83930 Harper Street,2014-06-16,54.94,472,National City,City of Commerce,282,23,6802989,77,64
111765,Ann Ramirez,456 Brentwood Point,Judith Boyd,4 Sommers Trail,2014-02-02,81.48,545,San Jose,Susanville,283,77,6633056,78,100
839670,Jimmy Lee,67373 Logan Pass,Jose Hughes,5452 Hanover Lane,2013-11-02,79.23,587,Cotati,San Pablo,284,20,6758989,82,35
288665,Kathryn Morrison,77349 Cottonwood Road,Nicholas Martinez,202 Almo Lane,2014-03-20,11.42,691,Pleasant Hill,Orange,285,10,6793713,87,71
805250,Elizabeth Little,2621 Raven Park,Lillian Foster,5 Oxford Court,2014-02-04,87.26,783,Guadalupe,American Canyon,286,51,6702174,94,100
238295,Angela Garrett,507 Crownhardt Parkway,Michael Parker,7556 Morningstar Alley,2013-10-24,66.72,780,Long Beach,Menlo Park,287,34,6818618,24,11
521306,Debra Andrews,8 Arkansas Drive,Julie Ryan,99 Packers Parkway,2014-04-06,48.53,751,Duarte,Benicia,288,88,6666363,38,50
105207,Sharon Hicks,6 Melby Junction,Judy Baker,890 Kinsman Way,2014-04-03,43.56,645,Canyon Lake,Calipatria,289,1,6633386,70,33
509853,George Smith,7 Merry Circle,Wayne Rivera,24 Sherman Parkway,2014-06-25,54.26,496,Solvang,La Habra,290,80,6603541,24,98
699107,Shirley Chapman,6 Longview Lane,Catherine Hill,64 Spaight Lane,2013-10-27,58.5,491,Petaluma,Duarte,291,9,6686998,18,37
761635,Ann Mcdonald,56821 Briar Crest Street,Richard Burke,6 Maryland Plaza,2014-04-04,71.4,693,Dixon,Perris,292,97,6761746,50,38
763230,Kimberly Bailey,9381 Muir Way,Lori Green,215 Briar Crest Circle,2013-11-16,39.03,638,Santee,Paso Robles,293,24,6590507,54,77
430033,Barbara Nichols,799 Lerdahl Park,Chris Hunt,9559 Loeprich Pass,2013-09-25,54.46,706,Stanton,San Jacinto,294,28,6764703,40,34
240183,Angela Nguyen,4052 Florence Plaza,Johnny Parker,01 Bluestem Court,2014-04-26,56.18,789,Fowler,Camarillo,295,82,6828071,8,6
102820,Randy Mccoy,562 Buell Avenue,Carlos Payne,564 Springview Lane,2014-02-24,22.3,494,Gardena,Yreka,296,58,6702981,92,1
297484,Jason Ward,96861 Dennis Point,Stephanie Richards,88 Quincy Crossing,2014-01-11,21.65,771,Bradbury,Lompoc,297,46,6537936,33,93
715837,Anthony James,97694 Prentice Junction,Paul George,1726 Chive Parkway,2013-10-18,49.32,617,Santa Maria,Suisun City,298,55,6579021,79,86
483237,Kenneth Miller,79 Macpherson Trail,Carl Lawson,796 Karstens Parkway,2014-05-24,90.96,595,Eureka,Canyon Lake,299,89,6881648,30,35
632820,Amanda Knight,31444 Scott Pass,William Rodriguez,5697 Jackson Point,2014-02-04,65.52,544,Loma Linda,Palo Alto,300,41,6620891,74,36
412056,Judith Ferguson,9 Sunbrook Lane,Martha Larson,17 Lawn Lane,2014-06-17,90.92,565,Wheatland,Huntington Beach,301,47,6779220,12,97
290436,Teresa Cook,5 Haas Place,Virginia Snyder,6 Cottonwood Junction,2014-05-29,15.75,645,San Jacinto,Colusa,302,10,6689382,33,70
895993,Edward Evans,05387 Beilfuss Alley,Ralph Mendoza,70222 Hagan Drive,2014-08-27,32.58,627,Ione,Winters,303,11,6744658,35,59
827479,Roger Marshall,1 Brickson Park Point,Melissa Green,8 Luster Pass,2014-03-20,73.2,517,Lathrop,Tracy,304,61,6579880,43,10
836287,Rachel Crawford,24785 Pawling Trail,Thomas Schmidt,9 Carioca Court,2013-09-09,57.33,503,Montague,Alhambra,305,44,6604561,78,7
238019,Louis Larson,9035 Iowa Court,Bonnie Stephens,095 Pleasure Court,2014-05-05,40.22,731,Yorba Linda,Calistoga,306,45,6583629,27,5
215434,Amanda Morales,90547 Caliangt Center,Todd Carter,0649 Basil Parkway,2014-04-06,75.08,726,Menlo Park,Corcoran,307,92,6630224,42,7
305996,John Henderson,6719 Dunning Circle,Shawn Alvarez,6 Mallard Drive,2013-12-17,74.98,643,Lindsay,Danville,308,25,6710957,96,91
555597,Robin Greene,87 Lillian Avenue,Sara Williamson,5 Nancy Lane,2013-10-02,6.59,478,Huntington Park,Vallejo,309,100,6563741,39,32
124334,Diana Hanson,7430 Golf View Alley,Lawrence Romero,12931 New Castle Park,2014-02-24,58.43,547,Goleta,Moorpark,310,22,6731142,11,70
580983,Jonathan Payne,013 Holmberg Road,Jose Powell,54597 Ridge Oak Junction,2014-04-25,67.13,687,Tehama,Westlake Village,311,67,6686895,54,17
168121,Eric Gilbert,723 Quincy Road,Samuel Wheeler,292 Raven Road,2014-02-04,84.53,595,Azusa,Lodi,312,5,6634858,11,92
246603,Jacqueline Castillo,72 Dexter Court,Ruby Ramirez,64930 Dixon Park,2014-03-01,43.91,558,Alhambra,Hayward,313,79,6812611,51,89
206536,Andrew Dunn,47 Mcguire Pass,Ruth Garcia,2298 Eagan Street,2014-07-05,72.23,654,Nevada City,Cotati,314,27,6720448,6,95
421678,Douglas Cook,05 Randy Place,Aaron Bailey,3241 Ludington Way,2014-01-24,56.88,787,Pittsburg,Rolling Hills,315,33,6672151,75,33
250419,Alice Fields,609 Pierstorff Pass,Donald Martin,9 Milwaukee Hill,2013-11-30,91.84,719,Cypress,Lakewood,316,61,6806805,63,7
268911,Jose Greene,9 David Court,Johnny White,4 Burning Wood Point,2013-10-05,78.67,478,Inglewood,Santa Paula,317,18,6857797,55,25
623113,Timothy Alvarez,0 Cardinal Lane,Brenda Gonzales,599 Linden Alley,2014-04-19,31.39,671,Fairfield,Fort Bragg,318,4,6681118,9,10
626387,Betty White,45 Trailsway Trail,Christine Hernandez,303 Barnett Lane,2013-12-28,19.73,778,Carmel-by-the-Sea,Laguna Woods,319,16,6862351,100,25
480444,Mildred Wallace,6946 Esch Way,Earl Wright,2 5th Parkway,2013-11-19,45.16,725,Auburn,Atascadero,320,35,6713360,1,61
559589,Victor Vasquez,24 Harbort Center,Judy Scott,51 Rowland Street,2014-01-31,4.02,616,Hanford,Lancaster,321,82,6863291,42,48
892955,Shawn Lawson,7968 Orin Pass,Jesse Green,4714 Forest Point,2014-01-29,52.99,787,Dorris,Duarte,322,74,6631657,93,54
430273,Carol Lane,375 Riverside Place,Johnny Nelson,84376 Goodland Hill,2013-09-07,76.85,738,Redding,Etna,323,100,6538087,36,66
458303,Catherine Owens,03 Carey Place,Jack Foster,20972 Rusk Crossing,2014-07-29,84.85,793,La Cañada Flintridge,Benicia,324,80,6807838,65,96
254368,Raymond Wagner,787 Myrtle Crossing,Theresa Evans,900 Hagan Park,2014-02-15,87.98,472,Ridgecrest,Grass Valley,325,74,6717747,38,27
121270,Anne Gutierrez,4343 Starling Lane,Bruce Washington,2 Northport Circle,2014-04-07,34.73,679,Santee,Rocklin,326,39,6737525,99,32
781387,John Simmons,8090 Grim Hill,Lori Lopez,7 Del Sol Junction,2014-03-08,60.65,728,Clearlake,Richmond,327,20,6738443,11,59
410482,Virginia Lane,01 Forest Dale Place,Anthony Cooper,68720 Roth Place,2014-01-23,78.27,571,Hillsborough,Gustine,328,8,6843742,78,91
257860,Kathleen Griffin,847 Oak Valley Avenue,Louis Moreno,49991 Prairieview Road,2014-08-25,57.21,718,Duarte,Rancho Santa Margarita,329,95,6571790,36,11
876150,Larry Mills,67480 Anzinger Park,Karen Campbell,49 Florence Court,2013-10-22,45.57,509,Woodside,Los Banos,330,36,6764239,6,96
862062,Tammy Johnston,261 Karstens Park,Henry Lawrence,2 Maple Wood Alley,2014-03-19,49.85,701,Cathedral City,Nevada City,331,29,6821818,84,55
209751,Nancy Mccoy,608 Cardinal Terrace,Donna Jackson,6479 Golf Crossing,2014-01-13,86.39,632,Escalon,Santa Monica,332,50,6799857,91,68
427805,Robert Stevens,01 Esker Point,Christina Harvey,90 Farwell Trail,2014-07-04,49.49,732,San Jacinto,Hesperia,333,24,6775335,85,46
262489,Juan Nguyen,78 Macpherson Junction,Jerry Miller,4 Dawn Pass,2013-11-14,91.68,570,Delano,Plymouth,334,91,6641227,51,24
172532,Kimberly Stewart,6439 4th Pass,Tammy Russell,4 Chive Lane,2014-07-24,25.19,722,Laguna Beach,Sacramento,335,48,6859238,90,81
698558,Jason Simpson,1813 1st Lane,Teresa Cole,81823 Bonner Trail,2013-10-08,56.08,695,Rialto,Burbank,336,2,6729038,25,27
565353,Louis Lynch,06 Westerfield Terrace,Kevin Anderson,94665 Kings Way,2013-12-23,2.4,613,Corning,Lodi,337,50,6586138,47,40
356207,Joyce Alexander,665 Artisan Center,Beverly Patterson,8 Welch Place,2013-12-17,19.83,579,Gonzales,Maywood,338,11,6847188,49,37
887960,Brenda Jenkins,9 Sutherland Junction,Joseph Murray,53 Bellgrove Street,2014-05-11,7.54,584,Merced,Saratoga,339,14,6861406,79,2
367035,Robert Collins,0591 Pepper Wood Road,Edward Owens,8652 John Wall Crossing,2013-11-20,5.36,475,King City,Ventura,340,41,6773425,52,87
361990,Peter Owens,7 Packers Pass,Rebecca Dunn,9 Pepper Wood Parkway,2013-11-14,47.78,643,Indian Wells,Brentwood,341,34,6665863,89,93
888163,Norma Burns,2 Starling Plaza,Louise Gutierrez,109 Haas Crossing,2014-04-12,55.8,645,Oxnard,Saratoga,342,61,6815617,7,3
530344,Tammy Austin,283 Riverside Street,Albert King,0299 Pleasure Way,2014-04-22,19.83,606,Ceres,Lafayette,343,38,6592241,67,81
347182,Robin Hall,99263 Artisan Junction,Lois Carroll,7484 Waubesa Hill,2014-01-16,72.83,649,Corte Madera,Grand Terrace,344,78,6672964,63,32
878836,Charles Jones,881 Bayside Road,Christina Martin,3 Florence Lane,2013-09-25,82.79,484,Marysville,Cotati,345,57,6873535,29,24
494720,Ann Washington,65 International Center,Carl Cruz,6 Westport Place,2013-12-14,93.39,492,Redondo Beach,La Puente,346,48,6548796,66,60
453299,Daniel Perry,3423 Elka Point,Harry Bell,2311 Waywood Pass,2013-10-28,48.89,674,Vallejo,Ukiah,347,45,6866590,60,93
111177,Roy Larson,2 Parkside Lane,Ruth Mcdonald,3599 Oak Valley Crossing,2014-05-17,82.52,538,Reedley,Redondo Beach,348,65,6851993,73,58
244136,Steven Meyer,72 Tennyson Place,Scott Owens,78700 Oriole Alley,2013-12-03,68.94,798,Fountain Valley,Los Angeles,349,10,6590703,25,90
869377,Bruce Little,158 Northland Place,Janice Williams,9 Cody Lane,2013-10-07,67.4,477,La Quinta,Baldwin Park,350,11,6818022,40,96
278835,Diana Rose,01 Transport Place,Daniel Schmidt,5906 Hansons Road,2013-11-03,45.05,647,Downey,Exeter,351,20,6544637,53,98
161474,Ralph Harrison,0548 Schurz Center,Edward West,17 Sunbrook Trail,2013-11-26,99.42,684,Murrieta,Solvang,352,96,6583286,55,24
179721,Shawn Perry,1494 Morningstar Center,Jason Thompson,4900 Fairview Park,2014-03-12,8.42,553,Redding,San Pablo,353,15,6595158,59,61
296827,Susan Flores,192 Bartillon Center,Kathy Simpson,2 Truax Center,2014-06-29,40.95,708,Vacaville,Paradise,354,83,6611517,50,13
273385,Douglas Lane,0 Algoma Parkway,Jacqueline Banks,3 Gina Alley,2014-01-25,25.95,661,Calabasas,Dana Point,355,20,6737668,43,19
554482,Helen Mendoza,91 Hovde Alley,Eugene Frazier,435 Schlimgen Point,2014-02-03,25.36,573,Point Arena,Newman,356,27,6576639,94,45
402710,Cheryl Garza,7312 Lakewood Gardens Drive,Jeremy Burton,0230 Melvin Circle,2014-03-31,34.4,540,Carson,Auburn,357,88,6878169,40,31
685519,Ronald Johnson,06 Forest Dale Terrace,Rose Garza,62 David Lane,2013-10-11,18.03,605,Hollister,Belmont,358,6,6595295,98,14
685926,Alice Lopez,1584 Kinsman Trail,Brenda Snyder,75735 Northland Court,2014-03-05,16.5,790,Wheatland,Lemoore,359,27,6633704,12,30
