id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
167,Mary Wagner,39 Springview Lane,Laura Johnston,88801 Ruskin Parkway,3/26/2014,30.145,$88824.21,Kansas,Maryland,7287288,55916,56166,76977,23373
168,Ernest Lawson,40094 Almo Parkway,Anna Morgan,2 Transport Terrace,9/5/2013,33.225,$42989.54,Colorado,Wyoming,5711286,66277,99349,31573,53939
169,Brandon Walker,5 Mccormick Pass,Doris Ray,4 Emmet Lane,11/9/2013,82.289,$84590.16,Florida,Pennsylvania,2790660,78737,21487,29603,72073
170,Andrew Hanson,207 Bultman Road,Raymond Hughes,1 Sherman Alley,5/15/2014,63.17,$18290.21,Delaware,Missouri,5925964,76677,58638,18460,29628
171,Russell Lynch,07 Westridge Crossing,Phillip Cunningham,6 Sloan Place,9/28/2013,17.829,$20468.38,Wisconsin,Virginia,3204672,47431,58230,35052,67285
172,Timothy Burke,8827 Marcy Trail,Todd Lynch,736 Fallview Place,6/9/2014,22.157,$15532.77,Wisconsin,Ohio,7430757,64742,66298,69552,236
173,Samuel Howard,708 Hoard Junction,Rebecca Thomas,77436 Dapin Plaza,1/9/2014,98.547,$587.80,Minnesota,New York,8438163,76808,23327,17891,2840
174,Todd Hawkins,63 Manitowish Place,Jesse Cruz,1611 Canary Pass,6/7/2014,70.926,$83903.12,North Dakota,New York,4282912,1472,54160,66033,29566
175,Margaret Garza,5 Schmedeman Road,Mildred Cooper,8 Thierer Circle,12/4/2013,69.693,$2188.88,West Virginia,Kansas,8258110,14840,56636,24077,98601
176,Albert Fields,23 Morningstar Parkway,Evelyn Austin,71116 Mockingbird Court,10/23/2013,23.263,$25051.08,Wyoming,Missouri,2989922,90982,92863,48874,1748
177,Carolyn Ford,99 Dixon Crossing,Kathryn Pierce,79422 Anhalt Junction,9/12/2013,29.594,$98634.02,Pennsylvania,New Hampshire,844053,44855,14426,94759,12215
178,Randy Cruz,17 Lukken Road,Julia Thomas,1 Grayhawk Trail,3/30/2014,84.207,$46648.76,Delaware,Connecticut,485464,79367,9538,75416,66355
179,Gloria Johnston,98 Grover Parkway,Richard Butler,933 Briar Crest Alley,8/5/2014,54.99,$832.53,Minnesota,Virginia,4965679,16190,56451,9021,68408
180,Teresa Russell,29971 Bonner Park,Doris Diaz,6 Fallview Road,1/13/2014,54.827,$74951.46,California,Ohio,3641515,14908,42097,35341,68227
181,Juan Shaw,6 Laurel Alley,Sara Rose,29657 Southridge Plaza,3/2/2014,29.409,$65415.10,Alaska,New Mexico,1842146,19324,4713,2394,87293
182,Laura Walker,345 Lotheville Road,Melissa Hawkins,6 Forster Hill,11/10/2013,6.279,$86001.80,New York,Connecticut,6533932,70452,83307,70579,90552
183,Phyllis Dunn,5 Cascade Way,Amy Sanchez,25847 Schmedeman Lane,10/10/2013,62.813,$74261.59,Maine,Colorado,2812992,45268,35569,56406,67775
184,Ryan Lynch,44811 Thompson Place,Pamela Patterson,89719 Lindbergh Drive,4/9/2014,49.114,$82257.77,Iowa,Maine,1822762,62683,37227,72200,19553
185,Anna Bryant,21 Ronald Regan Trail,Karen Ford,6657 Dryden Alley,6/27/2014,31.65,$55210.74,California,South Carolina,6524238,52272,92131,36093,70049
186,Edward Baker,83306 American Ash Crossing,Denise Ray,54469 Luster Street,11/8/2013,60.331,$98405.73,New York,Nevada,9074826,89576,62191,18558,93810
187,Jerry James,3374 Bultman Junction,Kenneth Schmidt,43550 Schmedeman Street,12/27/2013,65.673,$91786.44,North Dakota,Virginia,17985,31796,58964,53564,60581
188,Nancy Vasquez,71137 Summit Junction,Edward Young,48 Merrick Road,2/18/2014,31.843,$56072.48,California,Virginia,9809825,24103,22646,26086,7523
189,Larry Ross,7 Valley Edge Hill,Carolyn Sanders,085 Jenifer Circle,9/30/2013,3.906,$55732.44,Pennsylvania,North Carolina,5804146,87525,49628,71539,34348
190,Harold Chapman,06998 Larry Park,Lori Reynolds,560 Schlimgen Center,12/5/2013,73.022,$57432.35,Arizona,Alaska,9838650,21887,70390,80622,37004
191,Jacqueline Riley,1 Independence Parkway,Lori Taylor,940 Mallory Terrace,1/6/2014,20.342,$82225.28,South Carolina,South Carolina,5512118,84155,38445,41215,90839
192,Raymond Flores,253 Dunning Pass,Kelly Porter,6 Wayridge Crossing,8/12/2014,84.244,$24437.52,Oregon,North Carolina,1977765,74722,82674,63784,16335
193,Amy Coleman,443 Westerfield Lane,Gregory Peters,4945 Dapin Crossing,1/15/2014,48.628,$91635.83,Florida,Texas,4040435,20917,3185,11069,91130
194,Amy Hernandez,489 Mariners Cove Drive,Phyllis Patterson,009 Mayer Avenue,3/20/2014,71.314,$36002.25,New Jersey,Texas,3194096,10665,19302,88507,8956
195,John Mitchell,064 Green Ridge Avenue,Donna James,3 Trailsway Circle,12/8/2013,41.597,$86413.60,Florida,Delaware,790677,42828,19161,56228,3759
196,Arthur Pierce,5539 Corben Parkway,Theresa Fernandez,6028 Marquette Alley,12/21/2013,16.602,$5980.08,Georgia,North Carolina,9462155,64620,41618,55725,99930
197,Doris Henry,2 Ridgeview Street,Ruth Riley,5881 Fieldstone Circle,10/6/2013,19.842,$59245.24,Colorado,South Carolina,92814,76584,83758,58878,99717
198,Paul Hernandez,995 Merry Way,Patrick Stone,3574 Randy Park,11/28/2013,39.258,$37416.77,Maryland,Maine,7823281,3319,61736,91097,85304
199,Carol Simmons,701 Walton Plaza,Eric Fisher,11427 Johnson Plaza,1/28/2014,75.582,$91721.73,Idaho,Maine,1434711,9226,83314,92599,36738
200,Tammy Chapman,15362 Rutledge Court,Craig Simpson,6936 Drewry Court,2/1/2014,56.443,$12738.90,Kentucky,Tennessee,5269115,22917,73941,83601,4338
201,Mark Hamilton,78008 Chinook Circle,Joe Fernandez,5 Spenser Terrace,12/4/2013,86.027,$82316.75,Louisiana,Utah,2165653,37618,34651,61238,6052
202,Gerald Nichols,683 Farragut Court,Peter Ramirez,418 Veith Alley,7/23/2014,23.039,$16057.75,North Dakota,Arkansas,1117989,39577,63012,20696,70717
203,Joe Moreno,17951 Tennessee Place,William Warren,402 Myrtle Trail,6/17/2014,14.29,$15002.98,Delaware,Kansas,4870563,92086,26332,91610,93650
204,Kevin Stanley,413 4th Place,Juan Dixon,95310 Sachtjen Road,5/1/2014,47.118,$34243.32,Kansas,Rhode Island,5798362,40044,96507,74409,64054
205,Pamela Murphy,4785 Dakota Lane,Gloria Fields,21 Maywood Circle,1/2/2014,9.887,$36736.16,Michigan,Arkansas,9868360,3189,86077,58882,32303
206,Christine Banks,085 Blue Bill Park Court,Lori Ray,5 Green Ridge Terrace,8/26/2013,97.265,$77176.18,Tennessee,Minnesota,5534970,56358,38586,53195,44802
207,Jerry Watkins,12 Morning Circle,Mary Mcdonald,34 Bunting Park,1/16/2014,36.043,$5032.31,Vermont,North Carolina,5029921,82156,30348,64547,38371
208,Wayne Gonzalez,3 Leroy Place,Dennis Rivera,36790 Briar Crest Hill,12/23/2013,45.884,$49913.27,North Carolina,Missouri,2839749,89485,71297,18338,18138
209,Marilyn Ryan,393 School Crossing,Frank Watson,81 Bay Court,10/9/2013,7.592,$29403.52,Massachusetts,Alaska,2473446,40921,88782,11630,34458
210,Joan Peterson,5935 Scoville Point,Earl Coleman,53302 Schurz Parkway,5/5/2014,71.097,$26448.27,Wisconsin,Mississippi,8142525,91387,77224,66351,97731
211,Cheryl Ruiz,652 Stuart Center,Ann Jackson,7577 Bultman Road,11/7/2013,15.982,$74708.48,Nevada,Missouri,1246101,27120,77029,60287,82160
212,Jerry Patterson,64163 West Plaza,Tina Dixon,9 Cordelia Park,9/25/2013,7.361,$93488.25,Alaska,New Mexico,351015,11771,62479,74414,8394
213,Billy Long,1 Schmedeman Circle,Ronald Stone,34 Luster Park,6/25/2014,47.383,$56244.61,Oregon,Minnesota,8205932,49243,82964,23956,19609
214,Timothy White,1396 Elmside Hill,Helen Diaz,44365 Esch Lane,4/7/2014,14.183,$855.65,Indiana,Iowa,1914532,52819,35597,83771,51462
215,Fred Hayes,967 Farragut Drive,Keith Bradley,71857 Knutson Circle,11/19/2013,19.107,$41173.98,Pennsylvania,Michigan,3094402,64148,75238,49644,5009
216,Carl Gardner,167 Sutteridge Drive,Antonio Willis,42 Barnett Park,1/11/2014,9.606,$7709.17,Arkansas,Maryland,5093997,81848,29500,9255,8671
217,Edward Butler,83 Redwing Drive,Martha Carroll,6 Del Sol Crossing,7/1/2014,90.085,$47467.66,Hawaii,Maryland,8525276,83822,34446,65307,27309
218,Evelyn Rose,806 Valley Edge Plaza,Louise Reid,4 La Follette Crossing,1/27/2014,72.926,$80351.55,North Dakota,New Hampshire,5561303,10400,32389,47063,18981
219,Stephanie Sims,136 Carberry Center,Harold Mccoy,9569 Jay Place,7/8/2014,28.824,$75925.50,Ohio,Minnesota,5227832,58447,85672,96858,15438
220,Alice Gonzales,6585 Waubesa Trail,Keith Howell,86 Hooker Place,8/21/2013,7.343,$29305.55,Utah,Oregon,2968187,68271,15992,46807,33574
221,Randy Frazier,02 Mcbride Drive,Roy Clark,9260 Claremont Place,1/17/2014,70.709,$23761.05,New Jersey,West Virginia,8418917,31556,58615,95770,47384
222,Betty Garcia,829 Mallard Plaza,Phillip Miller,524 Tennessee Crossing,4/20/2014,41.94,$91324.67,Louisiana,Rhode Island,615158,47360,45853,94278,6514
223,Melissa Morris,2834 Scott Street,Louise Barnes,88161 Thackeray Avenue,6/18/2014,56.016,$6071.92,Delaware,Utah,8826319,89914,71876,59637,53861
224,Wanda Cruz,805 Tennessee Place,Jeffrey Crawford,50 Eliot Way,10/11/2013,19.624,$41856.57,Idaho,Kansas,2328053,69433,12298,75103,93154
225,Carolyn Kelley,1 Jenna Trail,John Little,0905 Express Trail,1/6/2014,8.776,$4274.98,Mississippi,Idaho,8803333,61357,30385,16208,14798
226,Alan Long,91 Meadow Vale Center,Marie Fowler,56008 Scofield Hill,4/12/2014,80.34,$76439.03,Texas,Alabama,372915,32605,45437,63871,19221
227,Tammy Hernandez,6 Ridgeway Hill,Bonnie Turner,34 Warbler Hill,10/30/2013,12.08,$21015.31,New Jersey,Connecticut,6792386,49004,55623,54884,57475
228,Amy Gonzalez,5 Scott Park,Albert Fowler,34343 Johnson Way,8/22/2013,0.262,$63870.47,Hawaii,Wisconsin,8068628,93812,90725,5410,84560
229,Willie Willis,513 Lien Road,Shirley George,8485 Bashford Road,4/9/2014,2.664,$93547.60,Alabama,West Virginia,4355143,42996,13221,48143,22269
230,David Edwards,519 Monica Hill,Elizabeth Richards,9611 Loomis Pass,3/6/2014,56.027,$17962.62,Texas,Massachusetts,5803525,76731,1091,42740,62346
231,Gloria Wilson,7429 Bartelt Parkway,Diane Knight,1935 Namekagon Parkway,1/31/2014,43.79,$96825.96,Ohio,Rhode Island,6961242,54744,86935,8725,83351
232,Christina Cooper,031 Starling Drive,Janet Fields,81 Carioca Circle,12/9/2013,16.192,$74700.65,Nevada,Hawaii,5004147,43780,29652,54965,25917
233,Norma Taylor,11 Susan Center,Larry Fisher,7 Marquette Alley,7/1/2014,51.991,$31382.63,New York,Hawaii,2926343,7065,44236,60447,18430
234,Janice Jacobs,230 Westport Crossing,Cheryl Cooper,58 1st Crossing,1/5/2014,23.016,$69399.78,Wisconsin,Maryland,9067016,3853,28397,11903,77576
235,Paula Marshall,773 Ronald Regan Court,Shirley Gutierrez,65 West Avenue,1/22/2014,2.755,$35556.04,South Carolina,Hawaii,3001090,4346,1037,19776,56501
236,Edward Clark,169 Gulseth Hill,John Hamilton,8816 Schmedeman Hill,4/29/2014,84.939,$57863.06,Ohio,Minnesota,6002665,68997,41012,91164,18179
237,Paul Webb,08802 Clyde Gallagher Junction,Stephen Turner,46116 Commercial Center,3/23/2014,75.979,$44767.25,Texas,North Dakota,1129407,25312,13852,5666,80504
238,Stephen Barnes,00155 Bartelt Avenue,Kathy Stanley,87525 Prairieview Way,5/4/2014,99.554,$7325.16,Illinois,Maine,3820575,23267,64539,44951,51248
239,Martha Garrett,7656 Dawn Road,Gary Ruiz,106 Harper Place,8/2/2013,59.698,$85166.67,Nebraska,Ohio,3189860,50306,46759,47619,31494
240,Walter Burke,41 Manitowish Terrace,Anna Kelley,7568 Harbort Way,4/4/2014,33.219,$30043.59,Georgia,Connecticut,4065863,60475,3929,81960,17019
241,Theresa Wells,6 Buell Center,Virginia Wilson,8718 Duke Lane,11/6/2013,41.424,$28370.84,New Jersey,Nevada,5329285,8529,21473,80697,64543
242,Richard Phillips,0 Delaware Plaza,Benjamin Ortiz,102 Prairieview Crossing,12/22/2013,28.597,$45572.97,Georgia,Tennessee,2859146,94546,41280,31977,33103
243,Roger Lee,957 Coleman Plaza,Randy Morris,46385 Myrtle Place,1/4/2014,99.476,$81201.47,Idaho,Minnesota,6725475,80777,598,22360,79142
244,Robert Morgan,580 Duke Center,Donald Armstrong,940 Sherman Avenue,4/1/2014,8.803,$47162.93,Washington,Florida,3966857,5230,61006,66920,38122
245,Deborah Robertson,99701 Evergreen Junction,Ralph Welch,59812 Meadow Vale Hill,6/28/2014,5.953,$62625.06,Nevada,Kansas,2653821,46230,61785,21549,70035
246,Fred Ruiz,91412 Gulseth Junction,Henry Lawrence,88 Hoffman Pass,2/26/2014,73.827,$41606.71,Mississippi,New York,5932360,96424,13595,55577,47181
247,Heather Hall,821 Amoth Point,Scott Chavez,84691 Westerfield Way,11/8/2013,34.801,$69399.73,Missouri,Tennessee,7251392,71694,36563,71934,10119
248,Bruce Rose,9230 Florence Circle,Jimmy Baker,8280 School Park,2/19/2014,41.84,$13757.52,Kentucky,Michigan,7068852,85147,18723,1961,21072
249,Betty Jenkins,1823 Grim Terrace,Jeremy Mcdonald,762 Oxford Center,10/15/2013,82.59,$49309.20,Mississippi,Michigan,9096187,84489,37756,67721,58989
250,Ann Hernandez,3715 Mandrake Road,Nicholas Castillo,78591 Burrows Point,10/14/2013,80.784,$43845.38,Georgia,New Mexico,4822988,66344,57263,4165,26060
251,Rebecca Hicks,3 Fallview Avenue,Billy Lynch,7291 Oriole Terrace,3/24/2014,17.534,$95658.28,Rhode Island,Texas,4910471,55297,21073,47442,2749
252,Howard Green,9 Myrtle Terrace,Albert Chapman,4 Kipling Drive,1/4/2014,77.607,$88436.93,New Hampshire,Washington,8605211,53044,72230,29100,98061
253,Ashley Welch,89 Pleasure Road,Heather Palmer,85 Mifflin Crossing,7/7/2014,73.356,$73224.88,Arizona,Kentucky,5191786,82164,34126,91616,97737
254,Marie Carroll,135 Jenna Crossing,Beverly Gardner,033 Montana Parkway,5/11/2014,39.181,$63410.98,Iowa,Vermont,3093285,14561,14050,68074,31005
255,Marilyn Pierce,939 Pearson Way,Craig Carpenter,43 Pond Plaza,4/18/2014,32.581,$40258.09,Wisconsin,Oregon,3027164,91620,13867,62661,45238
256,Samuel Gordon,077 Vidon Avenue,Albert Castillo,8329 Fallview Avenue,10/10/2013,80.607,$13004.18,Louisiana,Montana,660555,4025,96307,8474,5146
257,Ashley Ramos,8244 Thackeray Pass,Harold Hunt,0 Warrior Alley,9/3/2013,30.38,$27809.89,South Carolina,Maryland,4984944,92161,49890,86099,61682
258,Laura Woods,5041 Sutherland Avenue,Alice Ramos,48 Anthes Road,10/13/2013,94.055,$23880.62,Wyoming,Missouri,844092,13447,39325,35336,9643
259,Kathleen Alvarez,5 Randy Road,Brandon Perez,8191 Maryland Crossing,9/17/2013,15.456,$91496.31,Minnesota,Alaska,1844128,23056,36289,31878,30956
260,Eugene Kim,1627 Nelson Crossing,Marie George,0 Continental Pass,9/2/2013,11.234,$86078.75,Montana,Tennessee,6541372,11841,74935,87874,93412
261,Sarah Bailey,5905 Nevada Crossing,Martha Perez,46 Spaight Avenue,6/21/2014,24.659,$43497.74,Texas,Arkansas,6461876,24725,35389,77443,71998
262,Albert Dunn,50765 Magdeline Hill,Albert Butler,767 Veith Park,1/1/2014,28.934,$33682.03,Vermont,Idaho,4718288,18224,76581,10479,54988
263,Phillip Howard,0 Memorial Court,Jane Ross,381 Morning Plaza,8/18/2013,31.9,$80442.23,West Virginia,Georgia,6525931,63309,68291,90341,24076
264,Cynthia Larson,1 Doe Crossing Drive,Ruby Foster,74017 Lighthouse Bay Road,2/16/2014,68.326,$64512.71,California,Vermont,473414,84371,3738,49564,40555
265,Carol Ford,3064 Forest Run Park,Ronald Ford,1 Manitowish Hill,12/10/2013,63.896,$57203.40,Mississippi,Massachusetts,7219896,94426,42646,2978,49314
266,Karen Morales,9 Sloan Point,Cynthia Medina,56 Loomis Junction,4/23/2014,34.464,$40268.33,Hawaii,Kansas,6470182,80116,50203,29678,51550
267,Laura Hunter,280 Eliot Street,Robert Castillo,7 Cambridge Terrace,3/20/2014,86.226,$12466.20,Connecticut,New Hampshire,8877297,35687,66223,31500,90127
268,Kathryn Watkins,03304 Schiller Crossing,Ruth Adams,36 Hooker Road,9/1/2013,76.145,$79864.74,Massachusetts,Georgia,925564,83642,71685,22440,92701
269,Steven Wheeler,13418 Crest Line Park,Nicole Wood,82 Sundown Hill,9/16/2013,35.293,$91168.52,Maine,Alabama,2845596,407,12478,48147,34070
270,Sharon Davis,9 Old Shore Street,Edward Montgomery,7516 Mesta Terrace,3/17/2014,66.348,$45605.29,Louisiana,Georgia,9291574,61205,25424,50797,23824
271,Mary Mitchell,542 New Castle Plaza,Sharon Evans,4058 Gateway Terrace,4/21/2014,78.495,$13609.67,Tennessee,Florida,697747,56429,88584,26793,4504
272,Michelle Richards,67 Sunbrook Alley,Richard Garcia,13600 Larry Drive,9/16/2013,91.369,$78716.12,North Carolina,Wyoming,2175879,27673,961,17851,93006
273,Amanda Arnold,13426 Boyd Plaza,Kathy Ortiz,45 Harper Parkway,2/2/2014,69.506,$52102.92,New Jersey,Nevada,5277725,7041,48861,59841,5833
274,Todd Long,933 Cordelia Hill,Jeremy Griffin,539 Linden Hill,10/5/2013,23.846,$11353.52,Maryland,Ohio,9090588,63681,26213,21967,22998
275,Deborah Burton,35328 5th Avenue,Deborah Pierce,7816 Ridgeview Place,8/22/2013,27.154,$45132.11,Indiana,Kentucky,576124,1220,45481,14353,52385
276,Sandra Carpenter,71604 David Junction,Jose Reed,778 Swallow Street,1/15/2014,41.874,$66494.32,Nevada,South Carolina,6233892,90151,65724,905,93830
277,Steven Freeman,14497 Columbus Trail,Amy Lawson,24176 6th Trail,11/1/2013,28.565,$33813.21,Alabama,Arizona,9858138,23318,35868,66434,23997
278,Richard Thomas,325 Chive Lane,Virginia Cox,626 Twin Pines Alley,5/12/2014,34.799,$53745.95,Washington,Kansas,8399256,11335,41570,2881,39454
279,Sharon Jacobs,2 Swallow Lane,Brenda Rogers,55 Maryland Street,5/15/2014,70.629,$27121.54,Vermont,South Dakota,9688786,33053,57020,69611,49955
280,Judy Armstrong,3 Melody Street,Nancy Miller,5 Graceland Drive,9/10/2013,87.323,$14287.15,South Carolina,Virginia,2049253,91976,45159,33742,74649
281,Theresa Tucker,2 Cardinal Trail,Jeffrey Gomez,061 Laurel Park,4/27/2014,31.921,$71755.75,Maryland,Tennessee,4000889,77604,68136,64338,71354
282,Stephanie Murray,0796 Sullivan Alley,Betty Allen,85 Harper Court,4/21/2014,22.031,$95820.61,Iowa,Oklahoma,1587773,89176,21793,97807,3477
283,Roy Fox,71027 Rockefeller Junction,Diana Lee,06 Boyd Street,7/3/2014,93.802,$98323.69,Wyoming,Massachusetts,4680406,11673,61336,99846,22843
284,Carl Woods,292 Fisk Place,Shawn Reed,48 Mockingbird Trail,11/5/2013,42.239,$54260.25,Kansas,Oregon,4662605,30434,52364,52909,16919
285,Jesse Shaw,4 Becker Street,Linda Ellis,6 Heath Avenue,10/21/2013,93.888,$71987.16,Minnesota,Arizona,6835410,34251,34401,10569,65953
286,Marie Willis,5 Lunder Junction,Donald Jenkins,4 Park Meadow Lane,6/24/2014,57.355,$92742.26,New Hampshire,Arizona,8663967,38725,46698,8492,99083
287,Norma Bowman,7 Carey Crossing,Robin Hunter,810 Derek Plaza,10/25/2013,89.226,$92813.47,Nebraska,New Mexico,8358005,89222,58617,27034,53832
288,Daniel Austin,966 Golf Crossing,Lois Collins,68 Emmet Point,6/30/2014,80.025,$31867.14,Alabama,Virginia,6552555,70306,92609,63974,79619
289,Tammy George,95819 Warbler Terrace,Teresa Romero,260 Schmedeman Lane,11/3/2013,27.593,$2377.31,Indiana,Mississippi,8067411,56673,21273,8061,72402
290,Jesse Garza,7151 Eliot Avenue,Aaron Gibson,6 Anthes Lane,12/31/2013,29.619,$66487.41,Iowa,Connecticut,9424553,58919,14809,32135,89627
291,Nicholas Sanders,021 Hanson Center,Walter Harrison,37298 Fordem Center,8/23/2013,26.335,$49093.67,Colorado,Rhode Island,9440104,98783,12763,41995,23385
292,Judith Henry,3 La Follette Circle,Nicole Lee,89 Dexter Center,4/22/2014,93.831,$39328.06,Kentucky,Utah,5988226,4480,66467,80362,45989
293,Harry Stanley,111 Thierer Crossing,Heather Snyder,155 Rowland Avenue,8/19/2013,88.365,$32668.04,Wisconsin,Maryland,8427184,58205,81412,33191,61812
294,Phyllis Baker,2 Cherokee Junction,Douglas Thomas,32380 Butterfield Pass,10/4/2013,74.768,$64628.23,Mississippi,Massachusetts,6553137,27492,25416,77011,65290
295,Patricia Crawford,57 Westerfield Trail,Stephen Martinez,36278 Hanover Place,10/31/2013,14.863,$97920.08,Illinois,Arkansas,5615423,40584,14743,84475,16677
296,Martha Owens,1344 Northland Alley,Cheryl Nguyen,9817 Superior Plaza,6/13/2014,57.031,$26843.25,Pennsylvania,Ohio,4264331,78113,60578,83049,37126
297,Nicole Welch,2 Sachtjen Road,Evelyn Lawson,475 Northport Road,5/17/2014,21.185,$22172.01,Nebraska,North Dakota,316682,24094,69133,62275,9989
298,Lisa Schmidt,94044 Sutherland Center,Sandra Allen,0767 Dapin Terrace,4/1/2014,19.742,$30403.14,Kentucky,Arkansas,8058732,85933,23326,88261,38864
299,John Ramirez,1 Crowley Way,Craig Wagner,00 Trailsway Court,12/15/2013,91.842,$29578.50,Wyoming,Pennsylvania,3728280,56370,30665,56519,79090
300,Gerald Woods,35885 Comanche Drive,Dorothy Garza,24283 Welch Avenue,3/1/2014,14.326,$3739.30,Illinois,Michigan,8296590,35264,74767,66322,60943
301,Elizabeth Myers,48 Independence Terrace,Roger Ortiz,62845 Kingsford Hill,9/12/2013,21.623,$44358.32,California,Kansas,2994536,60116,10615,30869,88658
302,Elizabeth Hawkins,918 Lukken Pass,Wayne Franklin,271 Summit Lane,10/8/2013,51.418,$62189.71,South Carolina,Illinois,595778,54186,29189,47109,89568
303,Lois Gonzales,017 Marquette Way,Donna Perez,9 Loftsgordon Junction,10/25/2013,14.864,$43089.23,South Carolina,Texas,5280096,72668,62176,43243,69995
304,Andrea Reynolds,5517 Northwestern Way,Emily Davis,5 Lakewood Trail,1/12/2014,79.035,$88884.47,South Dakota,Illinois,4221506,69967,77810,42430,71313
305,Todd Ford,7 Eastwood Street,Brian Robinson,2 Sommers Parkway,9/28/2013,64.271,$86500.81,Idaho,Minnesota,5773524,56403,52998,32536,63376
306,Brenda Rodriguez,8 Superior Trail,Kimberly Diaz,50 Walton Crossing,5/4/2014,50.799,$46450.27,South Dakota,Pennsylvania,8671096,86428,12909,71919,47961
307,Angela Hughes,4 Jay Drive,George Fox,0 Sachtjen Way,7/13/2014,26.583,$83564.37,West Virginia,West Virginia,3463748,10546,47476,98796,87032
308,Debra Ortiz,7691 Dawn Place,Sandra Perez,37 Sherman Drive,8/26/2013,24.369,$83990.09,Missouri,Texas,8667705,91132,92669,4188,90988
309,Jason Greene,64 Division Park,Paul Anderson,52118 Southridge Point,6/4/2014,99.533,$32166.98,Texas,Rhode Island,8294508,20992,37770,57447,30957
310,Adam Brooks,3 Columbus Court,Wayne Jacobs,1250 Anthes Circle,11/3/2013,5.832,$45778.86,Arkansas,Michigan,1684667,38062,10661,44724,91745
311,Robin Butler,76 East Terrace,Edward Mcdonald,28730 Moulton Place,8/11/2014,66.048,$88225.06,Oklahoma,Indiana,9393618,4107,11802,93109,91640
312,Joyce Walker,66 Dakota Park,Stephanie Kelley,8 Magdeline Pass,2/28/2014,6.228,$86259.80,Maryland,Alabama,6306921,65518,1901,73410,64444
313,Maria Holmes,532 Dwight Place,Carol Lee,924 Merrick Road,10/20/2013,85.469,$21995.24,North Carolina,Delaware,9431521,76618,41156,99751,60853
314,Alan Morales,454 Comanche Drive,Willie Mitchell,0257 Upham Crossing,7/16/2014,71.694,$40532.90,Indiana,West Virginia,6845288,25680,43148,11068,22026
315,Virginia Holmes,78534 Anniversary Center,Bruce Simmons,58 Shasta Circle,9/5/2013,67.187,$89603.10,Nevada,Georgia,5533293,30211,38239,802,67245
316,Thomas Peters,4611 Gale Alley,Eugene Baker,11519 Huxley Way,9/9/2013,71.682,$67357.93,Utah,Missouri,2622683,22677,88853,33775,36178
317,Kevin Lynch,40 Ruskin Road,Debra Burton,4 Twin Pines Crossing,10/18/2013,62.629,$25341.69,Delaware,Hawaii,4845440,31109,12575,60207,31657
318,Christine Mcdonald,8 Eastlawn Hill,Jennifer Daniels,901 Dawn Hill,10/20/2013,58.144,$71916.78,New Mexico,New Jersey,426335,55562,42847,44015,46872
319,Thomas Carter,5 Pleasure Avenue,Eric White,46207 Farragut Avenue,1/20/2014,41.187,$45725.64,Michigan,New York,9182892,49957,33020,17568,97678
320,Carlos Arnold,092 Haas Street,Linda Russell,7969 Gale Pass,1/23/2014,96.19,$83232.37,Louisiana,Georgia,119784,41293,54851,59681,92729
321,Virginia Brooks,902 Dennis Alley,Larry Nelson,8 Karstens Point,11/7/2013,83.45,$48066.02,Kentucky,West Virginia,7923846,61619,3441,4497,41261
322,Irene Alvarez,86 Hanover Trail,Arthur Shaw,07 Longview Crossing,9/24/2013,88.409,$38562.98,South Carolina,Maine,1412806,50839,56829,23857,16833
323,Susan Anderson,6 Homewood Place,Rose Powell,430 Shelley Hill,2/25/2014,9.067,$13398.29,Delaware,Georgia,2341551,89225,46401,10687,96503
324,Michael Bishop,11187 Bunker Hill Pass,Evelyn Burke,23202 Mallory Hill,12/23/2013,86.089,$88943.87,New Mexico,Indiana,4016662,20856,6451,86339,97429
325,Nancy Howard,593 Sutteridge Hill,Lisa Pierce,4650 American Alley,11/19/2013,91.897,$39887.46,Louisiana,Washington,531654,60839,42240,21667,75106
326,Jack Baker,964 Meadow Valley Trail,Carolyn Kim,6 Myrtle Place,1/2/2014,66.898,$55179.96,Ohio,Texas,2580205,27500,45922,75012,83438
327,Marie Fox,9 Talmadge Parkway,Earl Greene,394 Lawn Avenue,1/30/2014,64.741,$59341.01,Iowa,Alaska,3575541,86723,14285,95348,58156
328,Margaret Lewis,379 Main Junction,Catherine Parker,191 Kensington Point,11/18/2013,0.552,$11875.51,Wisconsin,Kansas,6976436,8393,46830,21494,73466
329,Karen Bishop,8 Cascade Park,Steven Castillo,80821 Bellgrove Park,8/29/2013,75.407,$66216.78,Arkansas,Louisiana,147039,10812,99629,28348,5003
330,Joan Patterson,4965 Dexter Way,Joe Wilson,7 Anhalt Street,2/5/2014,75.45,$47489.17,Minnesota,Massachusetts,1989697,97350,99150,90182,55514
331,Christopher Coleman,4 Dahle Center,Teresa Payne,33822 Forest Trail,1/30/2014,97.496,$21909.80,North Carolina,Maine,5687006,53021,23678,14784,32361
332,Jean Brown,814 Fremont Park,Donna Richards,220 Nova Junction,4/4/2014,21.732,$58490.02,Maryland,Alaska,4038309,52369,79286,14692,73082
333,Frank Lawrence,41307 Sunnyside Point,Todd Torres,58736 Luster Way,10/19/2013,96.354,$94386.20,Massachusetts,Indiana,2464115,75460,22201,93239,38447
