id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
205045,Russell Simpson,3 Melby Terrace,Jack Hanson,13 Graceland Drive,2014-01-23,11.32,749,Calabasas,La Mesa,179,78,6586415,87,40
277849,Michael Watkins,32251 Eagle Crest Place,Mark Ford,01208 Crest Line Hill,2014-03-14,9.47,718,Bakersfield,Fowler,180,94,6614280,45,70
186493,Marilyn Ray,1 Pankratz Lane,Rose Hall,59342 Hintze Lane,2013-12-11,2.14,702,Seaside,Shasta Lake,181,77,6747845,12,3
547581,Theresa Howard,7 Hauk Trail,Roger West,8 Badeau Circle,2013-12-22,76.73,513,San Pablo,Fort Jones,182,85,6757352,44,51
596815,Russell Reynolds,7286 Namekagon Crossing,Jessica Ramirez,9685 Graceland Street,2013-12-11,5.6,685,Pacifica,Parlier,183,43,6863941,97,53
178506,Frances Vasquez,96 Basil Place,Antonio Bryant,539 6th Lane,2014-07-07,80.7,658,Grover Beach,Agoura Hills,184,46,6869692,58,63
545830,Clarence Kelley,06935 Armistice Lane,Willie Bell,41 Declaration Crossing,2013-09-24,21.41,679,Antioch,Solana Beach,185,25,6605671,89,69
891264,Teresa Hughes,212 Norway Maple Circle,Antonio Carpenter,76 Village Drive,2014-03-01,15.57,594,Modesto,Twentynine Palms,186,100,6630550,49,28
759914,Phillip Simmons,7 Helena Junction,Jonathan Wright,238 Larry Road,2014-01-11,15.78,490,Hermosa Beach,Inglewood,187,80,6645735,98,97
473750,Bruce Carroll,1 Graceland Alley,Janice Wilson,8 Oak Terrace,2014-07-11,68.96,626,Coachella,Corcoran,188,82,6891031,77,13
476384,Carol Fernandez,6 Atwood Circle,Bonnie Turner,5 Swallow Place,2014-07-02,59.45,548,Orinda,Hughson,189,49,6886359,68,68
715546,Richard King,5422 Erie Hill,Andrea Payne,61946 Kenwood Way,2014-01-27,3.51,627,Fort Bragg,Weed,190,94,6614870,57,90
695888,David Nguyen,4 Union Street,Richard Reed,81 Manitowish Trail,2013-12-02,64.17,762,Desert Hot Springs,Canyon Lake,191,14,6868862,42,43
850190,Adam Williams,9931 Talmadge Circle,Martin Holmes,58 Marcy Avenue,2014-04-23,38.79,618,San Marcos,Aliso Viejo,192,51,6658281,62,6
156100,Janet Gonzalez,33 Truax Place,Alice Owens,89197 Knutson Pass,2014-02-13,1.88,773,Yorba Linda,Morgan Hill,193,21,6713936,66,37
170326,Aaron Williamson,8813 Dakota Center,Donald Garza,195 Browning Point,2014-02-10,97.27,586,Hermosa Beach,Fowler,194,83,6612797,92,74
294709,John Murray,9 Northport Circle,Frances Castillo,47597 Shoshone Street,2013-10-09,89.67,513,Coalinga,City of Commerce,195,97,6571255,73,39
213450,Kathy Baker,9516 Dunning Court,Keith Ferguson,55222 Spohn Drive,2013-11-15,9.6,684,Fort Bragg,San Luis Obispo,196,22,6615969,42,54
799369,Julia White,85 Bultman Lane,Thomas Stewart,1 Warrior Trail,2014-02-06,8.62,747,Albany,Trinidad,197,43,6778735,31,99
112619,Norma Gibson,50 Orin Road,Lawrence Simmons,49 International Place,2014-07-19,41.59,472,Seaside,San Carlos,198,36,6566793,92,11
422583,Raymond Dunn,08 Southridge Pass,Carl Little,078 Express Parkway,2014-02-07,99.96,492,Isleton,Coronado,199,65,6632275,23,77
325219,Willie Gardner,82 Sunfield Circle,Brandon Moreno,7 Washington Park,2014-07-11,76.86,492,Rosemead,Eureka,200,68,6579092,1,92
737508,Virginia Green,79172 Hazelcrest Lane,Fred Stephens,53 Everett Alley,2014-04-15,45.31,657,Capitola,Orinda,201,57,6752516,47,20
471136,Marie Kelly,03 Delaware Avenue,Christina Perry,0 8th Plaza,2014-01-29,4.06,623,Wasco,Los Banos,202,57,6894928,35,84
120520,Janice Willis,776 Crescent Oaks Trail,Jonathan Alvarez,1689 Maywood Road,2014-02-01,23.15,742,Auburn,Rocklin,203,100,6795730,49,86
162773,Willie Kennedy,6583 Portage Pass,George Torres,12 Pine View Trail,2014-06-24,1.31,582,Marysville,Dos Palos,204,100,6645681,56,51
744133,Katherine Banks,42 Kipling Way,Angela Miller,19 Huxley Crossing,2014-08-26,91.85,658,Folsom,Arcata,205,80,6671458,3,72
307161,Samuel Hernandez,47274 Bashford Place,Diane Dixon,50281 Gulseth Way,2014-05-09,53.61,711,Carpinteria,Crescent City,206,80,6896036,33,10
784344,Andrew Little,603 Dorton Place,Michelle Lynch,070 Dayton Trail,2014-04-05,36.62,739,Rocklin,Hanford,207,83,6743406,59,63
272144,Frances Hanson,110 Warbler Street,Justin Mason,0 Prairieview Center,2014-06-25,93.87,473,Napa,Half Moon Bay,208,88,6714772,59,95
148463,Gerald Evans,64 Judy Way,Heather Sims,9651 Meadow Ridge Place,2013-09-17,98.76,501,Larkspur,American Canyon,209,29,6605212,78,68
119099,Philip Sanders,10089 Buhler Terrace,Ruby Smith,391 Oriole Parkway,2014-07-12,25.49,566,Lompoc,Windsor,210,81,6826373,6,57
748917,Melissa Green,63 Mayer Terrace,Susan Burke,0981 John Wall Junction,2013-12-20,6.19,772,San Juan Bautista,Paradise,211,74,6745955,87,52
758028,Lawrence Bishop,1106 Drewry Terrace,Susan Nelson,19 Atwood Center,2013-12-18,74.65,643,Chino Hills,Weed,212,71,6680336,96,56
258365,Albert Collins,312 Eagan Hill,Ashley Stevens,9 Hoepker Park,2014-08-02,65.19,685,Visalia,Baldwin Park,213,32,6624618,74,74
881651,Anthony Fisher,6 Holmberg Point,Jacqueline Davis,924 Washington Plaza,2014-07-22,60.54,502,Los Altos Hills,Brawley,214,25,6764639,12,83
764816,Sandra Davis,4156 David Road,Ashley Young,160 East Hill,2013-10-06,5.61,656,Atwater,Whittier,215,8,6847512,34,44
256693,Denise Romero,27 Anhalt Parkway,Judy Nichols,73 Sundown Plaza,2014-06-18,90.96,653,San Gabriel,Rio Vista,216,2,6875142,92,26
673983,Donald Bennett,7 Hanover Lane,Bruce Bowman,6383 Erie Park,2014-02-13,46.73,792,McFarland,Guadalupe,217,70,6833941,51,58
541226,Brandon Gonzales,0715 Messerschmidt Plaza,Craig Nguyen,2832 Roxbury Crossing,2013-11-22,67.26,592,Wheatland,Weed,218,40,6787236,95,10
238341,Donna Henry,5 Continental Point,Gary Bell,58656 Surrey Circle,2014-06-21,69.22,480,Monterey Park,Gilroy,219,25,6595135,59,33
372722,Gloria Mccoy,34247 Holy Cross Center,Marie Schmidt,37 Summit Court,2013-10-09,49.39,696,Fountain Valley,Santa Clarita,220,32,6578269,26,31
210718,Sandra Martinez,170 Saint Paul Lane,Jean Stevens,05 Arrowood Alley,2014-01-07,90.27,673,Santa Clara,Camarillo,221,31,6575111,10,59
604637,Frances Reed,350 4th Point,Peter Gonzales,78 Truax Road,2014-07-24,59.66,646,Thousand Oaks,Richmond,222,73,6709546,18,19
220119,Elizabeth Reid,323 West Plaza,Patricia Wheeler,5 Texas Crossing,2014-02-20,50.78,769,San Leandro,Rolling Hills Estates,223,36,6734071,61,6
660030,Cynthia Sims,85 Donald Terrace,Betty Walker,77127 Schlimgen Street,2014-07-31,51.91,749,Villa Park,Placentia,224,31,6709646,74,42
764202,Susan Lawson,322 Independence Place,Jeremy Webb,47709 Londonderry Drive,2013-09-20,62.36,576,Pismo Beach,Riverbank,225,16,6873395,61,24
820005,Julia Andrews,5257 Summer Ridge Alley,Harry Chavez,73 Hoffman Drive,2014-07-03,38.77,527,Baldwin Park,Willits,226,26,6627871,14,77
738375,Peter Owens,5 Carey Place,Christina Anderson,58 Village Place,2013-12-26,41.22,613,Gonzales,Mount Shasta,227,88,6897207,71,3
103941,Martha Rose,97 Florence Court,Benjamin Rivera,168 Blackbird Circle,2013-11-25,67.57,791,Gustine,Stanton,228,35,6672159,28,97
207726,Joe Morales,006 John Wall Junction,Scott Howard,2462 International Trail,2014-01-25,51.64,536,Westmorland,Upland,229,29,6881748,80,24
506000,Benjamin Cox,77 Boyd Point,Chris Butler,7 Holy Cross Point,2013-10-31,99.42,796,San Anselmo,Pittsburg,230,40,6701241,81,54
619797,Joshua Robinson,974 Fieldstone Junction,Judy Bailey,25612 Sundown Drive,2013-09-27,55.92,746,Lawndale,La Mirada,231,11,6571008,48,89
207146,Frank Russell,836 Farwell Court,Sara Pierce,7 Sloan Plaza,2013-10-23,1.74,564,Pico Rivera,Berkeley,232,67,6730424,37,95
727307,Bonnie Robinson,9065 Mandrake Trail,Susan Medina,1218 Gina Alley,2013-10-01,58.44,691,Murrieta,Roseville,233,23,6665456,6,97
512080,Dennis Sanchez,0 Welch Alley,Joan Burke,119 Pearson Place,2014-02-19,99.15,517,Atascadero,Mammoth Lakes,234,29,6749714,51,91
466549,Robert Jordan,47553 Truax Park,Heather Barnes,305 Memorial Plaza,2014-02-02,9.5,526,Calimesa,California City,235,21,6818779,25,4
674884,Shirley James,31635 Drewry Center,Debra Spencer,156 Sutherland Point,2014-07-24,31.2,574,Yucaipa,Chico,236,44,6813224,64,18
139243,Jason Greene,2794 Bayside Hill,Russell Morris,4 Sycamore Junction,2014-06-04,63.48,683,West Covina,Fort Bragg,237,99,6856289,81,20
796194,Jean Hansen,80 Anzinger Pass,Jack Hill,1644 Sheridan Place,2014-07-21,65.24,693,Napa,Yorba Linda,238,12,6752895,13,20
832229,Walter Barnes,307 Oak Drive,Melissa Fuller,92011 Lerdahl Plaza,2014-08-24,56.64,710,La Verne,Riverbank,239,65,6884780,56,55
607559,Joe Duncan,076 Monica Alley,Andrea Rogers,25114 Victoria Lane,2014-01-26,76.37,549,Westlake Village,Sutter Creek,240,12,6557407,38,47
323453,Russell Gomez,71 Pankratz Way,Harry Crawford,3 Twin Pines Plaza,2014-07-23,97.86,795,Santa Rosa,Orinda,241,29,6748187,17,12
667599,Doris Kelly,88422 Victoria Road,Scott Duncan,76 Lerdahl Point,2014-07-23,12.63,605,San Dimas,Lynwood,242,40,6689288,72,33
738993,Carolyn Wagner,3267 Park Meadow Terrace,Arthur Robertson,76782 Westerfield Park,2013-09-18,63.8,583,Escalon,Los Altos Hills,243,65,6577390,59,20
314394,Lillian Long,33926 Victoria Road,Sarah Morgan,3 Lukken Parkway,2013-09-16,71.9,580,Huron,Wheatland,244,87,6706111,23,32
599197,Lisa Jones,217 Pankratz Drive,Rose James,93685 Raven Point,2014-08-03,33.85,682,Cotati,Adelanto,245,51,6890064,65,7
107239,Melissa Matthews,893 Prairie Rose Alley,Kathryn Dean,37 Waywood Avenue,2014-03-02,10.69,524,Temple City,Palm Desert,246,80,6814343,73,35
741322,Theresa Burke,035 Pleasure Road,Ashley Gibson,85888 Florence Plaza,2014-04-19,56.61,665,Sacramento,Santa Barbara,247,52,6636992,20,25
345566,Craig Fernandez,1873 Mosinee Court,Robin Harris,042 Acker Trail,2014-07-29,35.02,537,Hughson,Lafayette,248,92,6781750,80,39
175259,Bruce Little,392 Michigan Trail,Kathleen Howard,48798 Novick Street,2014-09-02,27.94,572,Monte Sereno,Huntington Park,249,20,6628104,42,84
341560,Brian Graham,653 Dahle Lane,Stephanie Graham,10 Sherman Alley,2013-10-13,23.45,608,Ojai,Clayton,250,9,6893772,63,85
527144,Diana James,3 Pine View Lane,Gregory Harrison,74 Dayton Crossing,2014-02-05,44.26,719,Los Banos,Ceres,251,16,6648561,52,29
458990,Tina Henderson,2 Fairfield Park,Sharon Phillips,75179 Morrow Junction,2014-02-21,40.38,692,Monrovia,Roseville,252,34,6773709,42,56
397497,Daniel Alexander,14 Banding Court,Billy Rice,239 Shelley Street,2013-10-07,50.44,636,Adelanto,Sacramento,253,59,6575639,57,56
730373,Andrea Willis,00 Garrison Circle,Lawrence Taylor,53182 Elgar Court,2013-09-13,44.55,750,Dos Palos,Gonzales,254,42,6560033,95,19
798214,Larry Ramos,0 Westridge Parkway,Beverly Dixon,5 Duke Street,2014-02-11,30.38,666,Belmont,La Habra Heights,255,87,6607763,96,17
448312,Andrea Castillo,929 Morningstar Alley,Ann Medina,13 Basil Court,2013-12-22,81.36,606,Bishop,Delano,256,50,6669776,21,49
206659,Jesse Henry,4788 Hintze Park,Wayne Martin,31888 Roth Way,2014-08-07,97.03,512,Riverbank,Santa Monica,257,27,6575688,38,41
584186,Patrick Gonzalez,6354 Mandrake Circle,Virginia Harvey,1021 Shasta Street,2013-10-05,46.56,501,Calabasas,Pacifica,258,90,6772285,32,24
498760,Howard Smith,43177 Mariners Cove Park,Theresa Walker,24 Golf View Avenue,2014-06-26,55.7,754,Ione,Rosemead,259,30,6591805,40,72
708695,Terry Jenkins,02120 Trailsway Pass,Russell Ferguson,42674 Sundown Pass,2014-08-22,19.1,699,Willows,Santa Cruz,260,79,6849283,78,44
130947,Rebecca Rivera,519 Elmside Alley,Shawn Simmons,2 Fairfield Hill,2014-04-01,6.0,637,Mission Viejo,Ukiah,261,57,6810715,21,63
895072,Joan Jenkins,1409 Ilene Street,Deborah Hayes,8 Miller Alley,2014-07-10,91.09,592,Escondido,Sunnyvale,262,90,6841660,98,63
650641,Sara Diaz,7 Rieder Junction,Randy Diaz,315 Morrow Hill,2013-12-09,41.49,656,La Habra,Menifee,263,31,6712395,99,80
177109,Todd Murphy,933 Susan Junction,Philip Sanchez,10765 Mockingbird Circle,2013-10-12,21.8,738,Gustine,Williams,264,63,6710573,68,84
753854,Daniel Morrison,10 Northfield Road,Larry Perez,340 Kipling Road,2014-07-09,3.57,643,Fort Jones,Willits,265,71,6841531,73,61
162284,Daniel Grant,7 Warbler Point,Brenda Harris,049 Birchwood Point,2013-12-06,20.42,530,Ceres,Arroyo Grande,266,66,6900896,31,16
697558,Howard Henry,9773 Waubesa Park,Phyllis Johnson,08 Utah Circle,2013-09-15,16.36,642,Rancho Mirage,Dixon,267,5,6595183,95,57
482550,Robert Hansen,784 Logan Way,Samuel Garcia,2014 Forster Avenue,2014-08-14,54.97,762,San Diego,Rancho Palos Verdes,268,24,6767365,15,48
562011,Andrew Alvarez,17601 Victoria Trail,Joe Harrison,9242 Hoffman Court,2014-01-16,56.34,696,Baldwin Park,Albany,269,10,6817943,77,19
126297,Phillip Perry,1583 Glendale Terrace,David Webb,5 Scofield Way,2013-09-17,98.19,746,Los Angeles,McFarland,270,45,6687690,76,76
384593,Amy Patterson,59 West Trail,Amy Wallace,08 Meadow Ridge Terrace,2014-01-28,93.21,608,California City,Fort Bragg,271,24,6725380,29,69
743341,Mary Cunningham,39311 Pond Road,Robin Carr,0 Leroy Terrace,2014-05-07,33.02,548,Palmdale,Placerville,272,3,6824617,3,42
448731,Carl Clark,04 Farwell Trail,Lois Shaw,7 Tennyson Place,2013-10-25,34.44,612,Simi Valley,Lompoc,273,81,6677247,24,40
103774,Albert Roberts,93 Basil Park,Kenneth Matthews,270 Meadow Ridge Circle,2014-06-02,72.28,582,Yucaipa,Norco,274,96,6720291,80,44
139810,Daniel Ferguson,448 Sullivan Center,Craig Bell,4 Clemons Terrace,2014-05-10,48.9,647,Seaside,Vernon,275,58,6834565,8,16
691316,Bruce Bennett,97338 Old Gate Hill,Alan Grant,41747 Carey Trail,2013-11-03,65.95,719,Berkeley,Isleton,276,17,6667087,64,95
670160,Linda Griffin,312 Grim Center,Matthew Franklin,17 Fisk Lane,2014-06-11,88.65,544,National City,Clayton,277,70,6754012,100,73
230068,Carol Howard,1 Harbort Junction,Andrea Young,91958 Ryan Street,2013-10-21,75.53,785,Colma,Cathedral City,278,20,6729106,1,97
471467,Clarence Gonzales,3240 3rd Junction,Jerry Watkins,69521 Roth Circle,2014-05-02,90.22,652,Berkeley,Alameda,279,9,6759801,15,91
533934,Steve Gardner,80984 Hollow Ridge Parkway,Gerald Payne,4 Oak Valley Terrace,2014-06-06,67.39,766,Rancho Palos Verdes,Tulare,280,13,6855124,10,92
453579,Raymond Patterson,57010 Evergreen Alley,Jerry Oliver,2 Mcbride Hill,2014-03-01,30.8,619,Chowchilla,Coalinga,281,72,6812297,44,6
462304,Christina Wheeler,3 Fieldstone Plaza,Paul Lane,94140 Portage Avenue,2014-03-04,24.91,724,Martinez,Loma Linda,282,40,6687896,68,55
422223,William Romero,01 Brickson Park Park,Jeffrey Hanson,93 Homewood Place,2013-11-19,68.01,517,Torrance,Belmont,283,53,6705022,93,54
406144,Emily Gibson,35 Michigan Trail,Kathy Gonzalez,1 Dryden Hill,2014-05-18,15.57,690,Cotati,San Leandro,284,13,6565144,17,85
617401,Todd Bradley,87502 School Alley,Karen Scott,4708 Bay Avenue,2014-05-02,45.61,741,Chino,Solana Beach,285,52,6900094,72,36
101759,Steven Kim,77691 Dovetail Junction,Barbara Bryant,60155 Sachtjen Court,2013-12-17,65.07,714,Avenal,San Gabriel,286,63,6767753,22,71
466276,Emily Brown,33443 Haas Parkway,Denise Harper,56 Warner Drive,2013-09-14,96.07,525,Woodside,Daly City,287,22,6750371,61,75
360083,Julie Brooks,218 Village Way,Jane Woods,36607 Emmet Road,2014-08-02,42.47,788,Angels Camp,Moreno Valley,288,33,6777179,86,26
250238,Sarah Hughes,6346 Dottie Crossing,Sarah Fowler,1796 Lunder Court,2014-08-23,80.39,483,Bell,Hidden Hills,289,20,6833249,9,63
184597,Rebecca Elliott,8692 Holmberg Junction,Barbara James,527 School Road,2014-04-26,28.45,573,San Juan Capistrano,San Carlos,290,95,6754732,19,68
217661,Kathleen Knight,25433 Bobwhite Pass,Jennifer Parker,79073 Talisman Terrace,2013-10-15,45.34,475,Blythe,Porterville,291,45,6611175,41,97
801264,Rachel Alexander,6 Emmet Lane,Catherine Nguyen,10146 Pine View Way,2014-04-13,28.2,692,Gridley,La Quinta,292,28,6900857,92,83
809666,Martin Hall,0726 Arrowood Plaza,Beverly White,31556 Helena Court,2014-01-12,95.81,633,Murrieta,San Mateo,293,50,6550788,42,5
421326,Barbara Cook,275 Moulton Street,Janet Andrews,060 Mosinee Trail,2014-05-29,89.97,483,Berkeley,Hemet,294,25,6688780,64,80
657142,Stephen Willis,3028 Schiller Street,Anne Coleman,2630 Melvin Road,2013-11-06,90.2,721,Patterson,Hillsborough,295,75,6762244,10,15
495488,Laura Henderson,5 Vera Court,Patrick Dean,08 Rigney Court,2013-10-27,24.05,740,Rio Vista,Imperial,296,60,6623445,14,74
209353,Christine Chavez,2 Hanover Crossing,Marilyn Knight,62 Di Loreto Parkway,2014-03-01,23.13,656,Portola,El Cajon,297,90,6569439,26,11
578038,Scott Johnston,13557 Bayside Court,Ryan Gibson,32 Sage Circle,2014-04-05,97.73,703,Solana Beach,Grand Terrace,298,91,6817530,22,55
105376,Kevin Richardson,5331 Nevada Hill,Arthur Smith,00814 Gale Junction,2014-05-20,53.18,593,Artesia,McFarland,299,91,6751043,9,92
565285,Anna Gomez,01062 Pierstorff Crossing,Gregory Fuller,14065 Porter Lane,2013-10-26,64.28,582,Rio Vista,Alturas,300,27,6611566,48,4
225776,Aaron Gutierrez,04 Sutherland Crossing,Walter Olson,11311 Prentice Parkway,2013-09-05,15.13,494,Belvedere,Trinidad,301,43,6868562,32,53
808013,Bonnie Gardner,4 Park Meadow Center,Alan Owens,31451 Forest Dale Lane,2014-05-13,40.48,744,Galt,Rancho Cucamonga,302,98,6782588,88,49
184114,Keith Pierce,6331 Fairview Terrace,Jose Schmidt,8 Meadow Valley Pass,2014-05-16,84.8,501,Ripon,San Clemente,303,94,6741289,18,63
639995,Kathryn Garrett,90 Debs Circle,Ronald Harris,8 Browning Center,2014-01-08,78.52,662,Rohnert Park,Burlingame,304,49,6869452,72,71
490456,Christine Wright,729 Butterfield Center,Martin Scott,6 Marcy Alley,2013-09-09,5.87,527,Greenfield,Visalia,305,52,6735630,78,46
839010,Maria Rivera,4 Dottie Terrace,Brandon Martinez,3475 Miller Road,2014-06-27,60.72,772,Los Altos Hills,Needles,306,93,6789305,13,5
652308,Albert Ryan,40285 Jenifer Point,Alice Johnson,2889 Tennyson Court,2013-11-04,39.41,527,Wasco,Saratoga,307,11,6686352,35,9
609867,Raymond Myers,2 Rigney Alley,Donna Boyd,6995 Vermont Plaza,2014-08-10,31.11,591,Arvin,Morgan Hill,308,7,6578990,17,37
194270,Kimberly Myers,063 8th Place,Henry Romero,05 Mallard Parkway,2014-05-23,57.4,557,El Segundo,Apple Valley,309,85,6587809,37,25
850182,Judith Moreno,569 Bobwhite Avenue,Laura George,18 Sycamore Way,2013-09-07,44.79,752,Cathedral City,Vernon,310,72,6704879,49,63
367947,Antonio Price,944 Manitowish Plaza,Ruth Owens,98 Golf View Alley,2013-12-09,7.89,506,Tehama,Dixon,311,89,6773445,5,62
695278,Shirley Walker,7547 Village Green Road,Anne Butler,43619 Pankratz Point,2014-04-21,99.32,764,Costa Mesa,Sand City,312,18,6839547,50,95
471994,Jack Green,06 Schurz Junction,Nancy Mason,856 Rusk Terrace,2014-07-20,34.4,633,Rancho Mirage,Colton,313,80,6670969,37,16
677087,Norma Dean,82040 Texas Hill,Arthur Thompson,90909 Carioca Pass,2013-10-11,62.33,772,Berkeley,Eureka,314,66,6665533,48,41
668181,Kimberly Diaz,81397 Carpenter Alley,Rebecca Rogers,4359 Cascade Avenue,2014-03-18,67.71,497,Calimesa,Sebastopol,315,38,6793751,98,9
830360,Gerald Taylor,94985 Dapin Plaza,Theresa Torres,88 Autumn Leaf Hill,2013-09-29,38.71,670,Cotati,Pittsburg,316,21,6817956,71,39
356834,Rose Morrison,795 Porter Trail,Ruby Howell,0 Shasta Avenue,2013-10-07,80.8,532,Simi Valley,Torrance,317,77,6740955,96,9
442132,Russell Gibson,37444 Anhalt Lane,Keith Morris,9 Glacier Hill Hill,2013-09-25,7.99,563,Lemoore,San Mateo,318,85,6580579,21,2
251627,Bonnie Burke,93 Knutson Road,Frank Daniels,78 Hansons Crossing,2013-12-27,30.75,495,Orland,Laguna Woods,319,18,6836562,66,46
599187,Angela Parker,09 Coolidge Street,Ernest Rogers,20972 Huxley Trail,2014-08-16,66.43,745,Vallejo,Yucaipa,320,61,6885337,64,64
718675,Christine Bradley,02 Blaine Junction,Catherine Oliver,18615 Hooker Way,2013-10-29,34.09,644,San Anselmo,Gustine,321,7,6553286,61,45
303756,Donald Medina,5 Doe Crossing Road,Bonnie Evans,184 Atwood Avenue,2014-01-12,86.9,636,Half Moon Bay,Rocklin,322,91,6833110,21,1
395554,Melissa Ramirez,38 Northport Alley,Katherine Gordon,68100 Elgar Pass,2014-02-07,84.89,665,Orland,Windsor,323,79,6680317,82,78
749317,Brian Cook,21 Montana Circle,Kevin Gardner,1 Lotheville Circle,2014-09-01,81.55,626,Carpinteria,Redondo Beach,324,15,6742925,59,35
779252,Emily Wilson,79 3rd Avenue,Amy Wilson,51 Vera Center,2013-09-20,5.21,772,San Carlos,Highland,325,74,6753021,92,83
399861,Norma West,18186 Kingsford Pass,Willie Banks,41 Arizona Hill,2014-05-18,43.44,569,Walnut Creek,Susanville,326,37,6674875,11,9
455147,Harold Vasquez,161 Forest Junction,Kelly Cook,79547 Park Meadow Park,2014-02-03,63.92,651,Greenfield,Long Beach,327,84,6653154,74,50
455650,Heather Cole,89 John Wall Hill,Elizabeth Allen,6 Waywood Hill,2013-10-18,93.94,574,Orland,Danville,328,32,6736383,48,22
503810,Donna Reed,00344 Namekagon Road,Douglas Morales,782 Milwaukee Park,2013-11-12,58.7,624,Newark,San Mateo,329,97,6707962,21,65
568718,Chris Hunter,780 Charing Cross Alley,Victor Montgomery,9 David Junction,2013-09-09,29.67,700,Hermosa Beach,Big Bear Lake,330,85,6685305,16,100
894038,Ronald Reynolds,4 Leroy Place,Samuel Bennett,47699 Florence Court,2014-02-22,87.17,583,Tracy,Lindsay,331,73,6900607,84,49
823498,Jason Sanders,23297 Chive Center,Patrick Woods,27053 Sachs Parkway,2014-01-05,67.98,612,Lafayette,Tulare,332,71,6662560,30,8
571676,Theresa Ward,3 Basil Center,Kenneth Smith,884 Blue Bill Park Drive,2014-01-01,44.52,668,Lindsay,San Carlos,333,62,6787507,45,39
707330,Tina Wright,20216 Park Meadow Alley,Shawn Hayes,623 Northwestern Street,2014-06-12,54.83,744,Willits,Hesperia,334,35,6703060,79,13
742155,Rose Hughes,1363 Forster Street,Jose Garza,8 Schmedeman Way,2014-01-26,1.18,773,Duarte,Santa Cruz,335,82,6566202,1,33
367624,Ann Crawford,33806 John Wall Trail,Jonathan Crawford,22 Northport Place,2013-11-25,90.95,601,Grover Beach,Ukiah,336,34,6559974,6,74
125008,Fred Griffin,09897 Caliangt Street,Brandon Reynolds,902 Bowman Drive,2014-08-16,62.31,738,Soledad,Highland,337,95,6808495,55,39
573895,Richard Berry,91563 Corry Crossing,Jason Andrews,5 Valley Edge Hill,2014-07-19,4.33,741,Alameda,Redondo Beach,338,48,6693097,34,35
163387,Ruby Kennedy,38 Melody Point,Elizabeth Willis,9055 Bowman Avenue,2014-02-20,44.28,661,Pleasant Hill,Emeryville,339,13,6801681,36,25
547087,Carolyn Walker,126 Cardinal Circle,Pamela Peterson,479 Nova Pass,2013-12-03,42.88,602,Pacifica,King City,340,53,6838428,67,31
865349,Joan Hernandez,250 Talisman Court,Jason Morgan,8 Pleasure Avenue,2014-07-31,7.51,479,Burbank,Gardena,341,94,6691651,19,18
165421,Irene Mendoza,9 Ludington Trail,Jack Stevens,72662 Paget Road,2014-06-21,97.32,626,Sacramento,Del Mar,342,83,6729725,1,50
592213,Earl Chavez,62309 Village Green Place,Deborah Stevens,467 Oak Valley Court,2013-09-13,60.44,667,Lodi,Berkeley,343,95,6893779,29,16
551001,Doris Hayes,53822 Toban Terrace,Theresa Kim,5497 Mcguire Way,2013-09-09,16.11,791,Sanger,Covina,344,86,6684826,71,3
759380,Mildred Murphy,730 Susan Lane,Jason Hernandez,1 Hazelcrest Parkway,2014-04-01,35.97,563,South Lake Tahoe,El Monte,345,56,6555260,25,83
313866,Theresa Anderson,41940 Shoshone Park,Daniel Little,3834 Hoepker Point,2013-10-13,73.19,799,Winters,Orange Cove,346,42,6761609,5,19
183624,Ronald Garza,1966 Dakota Trail,Larry Daniels,697 Division Lane,2014-02-28,10.14,478,Arcata,Riverside,347,38,6862529,68,30
602046,Louise Barnes,7 Union Park,Christina Evans,454 Carpenter Park,2014-03-30,31.87,657,Colfax,Farmersville,348,39,6636610,6,90
466770,Daniel Morris,0039 Sundown Road,Sean Williams,2 Artisan Place,2014-08-23,34.28,628,Turlock,La Puente,349,20,6663469,99,8
563353,Margaret Chapman,31 Fieldstone Center,Timothy Perry,613 Crescent Oaks Way,2014-07-25,78.41,490,Lemoore,Newman,350,11,6658617,70,65
629862,Carlos Davis,2 Nobel Drive,Jonathan Alvarez,7 Walton Crossing,2013-11-21,58.5,557,Calipatria,Emeryville,351,17,6753935,54,44
698053,Kathleen Ross,0 Meadow Vale Drive,Paula Reyes,7755 Burrows Center,2014-01-09,40.75,772,Ione,Arvin,352,2,6805118,54,16
867813,Donna Baker,5292 Bunting Court,Norma Mitchell,80 Anzinger Trail,2014-04-13,93.04,569,San Marino,La Cañada Flintridge,353,46,6742815,73,92
275832,Carl Andrews,65 Erie Place,Gloria Moreno,0844 Hayes Point,2013-11-23,47.05,748,Manteca,Los Altos Hills,354,46,6870557,82,45
176407,Robin Bell,89293 Jenna Avenue,Kathryn Ruiz,716 Elmside Road,2013-12-24,17.04,718,Watsonville,Barstow,355,42,6535581,8,14
126363,Benjamin Moreno,7 Corry Center,Shirley Webb,855 Steensland Hill,2014-08-05,32.2,658,Corcoran,Coalinga,356,95,6901260,32,74
264703,Ruby Simpson,443 Dennis Street,Tammy Burke,4437 Pine View Drive,2013-11-15,63.62,680,Yucca Valley,Walnut Creek,357,36,6735896,45,12
436926,Harry Butler,021 2nd Center,Kelly West,9930 Merrick Junction,2013-09-21,95.92,641,Novato,Santa Maria,358,84,6653430,72,84
